Zeit t / s,Spannung U_A1 / V,Spannung U_B1 / V
18.74,-0.0018,0.13785
18.76,-0.0018,0.13755
18.78,-0.0018,0.13755
18.8,-0.0018,0.13755
18.82,-0.0018,0.1374
18.84,-0.0018,0.1377
18.86,-0.00165,0.13755
18.88,-0.0018,0.1377
18.9,-0.00165,0.1377
18.919,-0.00135,0.1377
18.94,-0.0018,0.13755
18.96,-0.00165,0.13785
18.98,-0.0018,0.1377
18.999,-0.0012,0.13755
19.021,-0.00375,0.1374
19.041,-0.00315,0.13755
19.061,-0.003,0.1377
19.081,-0.00315,0.13785
19.1,-0.0018,0.1377
19.12,-0.0018,0.138
19.14,-0.0018,0.13785
19.16,-0.0018,0.13785
19.18,-0.00165,0.138
19.201,-0.00315,0.13785
19.221,-0.00315,0.13785
19.24,-0.00315,0.13785
19.26,-0.00315,0.138
19.281,-0.00315,0.13785
19.301,-0.00315,0.13785
19.321,-0.00315,0.1377
19.34,-0.00315,0.1377
19.36,-0.00315,0.1377
19.38,-0.00315,0.1377
19.4,-0.00315,0.138
19.42,-0.00315,0.138
19.44,-0.0018,0.138
19.46,-0.00165,0.1377
19.48,-0.00315,0.1377
19.5,-0.00165,0.1377
19.52,-0.0018,0.1377
19.54,-0.0018,0.13785
19.56,-0.00315,0.1377
19.58,-0.00315,0.13755
19.6,-0.00315,0.13755
19.62,-0.00165,0.13755
19.64,-0.00165,0.13755
19.66,-0.0018,0.13785
19.681,-0.003,0.13785
19.7,-0.00315,0.138
19.721,-0.0039,0.13815
19.74,-0.00315,0.13815
19.76,-0.003,0.13785
19.78,-0.00315,0.13785
19.799,-0.00165,0.13785
19.82,-0.00315,0.138
19.84,-0.0018,0.138
19.86,-0.00165,0.13755
19.88,-0.00165,0.13785
19.899,-0.0012,0.138
19.92,-0.00165,0.138
19.94,-0.0018,0.138
19.96,-0.00165,0.138
19.98,-0.00165,0.13755
20,-0.00315,0.1377
20.02,-0.00315,0.13755
20.04,-0.00315,0.1374
20.061,-0.00315,0.13755
20.08,-0.003,0.1377
20.1,-0.00315,0.1377
20.12,-0.003,0.13755
20.14,-0.00315,0.13755
20.16,-0.00165,0.13755
20.181,-0.00315,0.13755
20.201,-0.003,0.1377
20.22,-0.00315,0.1377
20.24,-0.003,0.13785
20.26,-0.003,0.1377
20.28,-0.00315,0.13785
20.3,-0.003,0.13785
20.32,-0.00165,0.13785
20.34,-0.00165,0.13785
20.36,-0.00165,0.1377
20.38,-0.00165,0.1377
20.401,-0.00315,0.1377
20.42,-0.00165,0.13785
20.44,-0.00165,0.1377
20.46,-0.00165,0.13785
20.48,-0.00165,0.1377
20.499,-0.0012,0.13785
20.52,-0.00165,0.1377
20.54,-0.00165,0.1377
20.56,-0.00165,0.1377
20.581,-0.003,0.13755
20.601,-0.00315,0.1377
20.62,-0.003,0.138
20.64,-0.003,0.138
20.66,-0.00315,0.138
20.68,-0.00165,0.1377
20.7,-0.00165,0.13755
20.72,-0.00165,0.1377
20.74,-0.00165,0.13785
20.761,-0.003,0.1377
20.78,-0.00165,0.1377
20.8,-0.00165,0.1377
20.82,-0.00165,0.13785
20.84,-0.00165,0.1377
20.86,-0.00165,0.1377
20.881,-0.003,0.138
20.901,-0.003,0.13785
20.92,-0.003,0.13785
20.94,-0.00165,0.13785
20.96,-0.00315,0.13785
20.98,-0.003,0.13785
21.001,-0.00405,0.13785
21.02,-0.003,0.138
21.04,-0.00165,0.13785
21.061,-0.003,0.13785
21.081,-0.003,0.13785
21.101,-0.00315,0.138
21.12,-0.00165,0.13815
21.14,-0.003,0.138
21.16,-0.003,0.138
21.18,-0.00165,0.1377
21.2,-0.00165,0.138
21.22,-0.0015,0.13785
21.24,-0.00165,0.13755
21.26,-0.00165,0.13755
21.28,-0.00165,0.1377
21.299,-0.0012,0.1377
21.32,-0.00165,0.13755
21.34,-0.00165,0.1377
21.36,-0.00165,0.1377
21.38,-0.00165,0.1377
21.399,-0.0012,0.13785
21.42,-0.00165,0.13785
21.44,-0.003,0.13785
21.46,-0.00165,0.13785
21.48,-0.00165,0.1377
21.501,-0.003,0.13785
21.521,-0.00285,0.1377
21.54,-0.003,0.1377
21.56,-0.00165,0.1377
21.58,-0.00165,0.13755
21.601,-0.003,0.13755
21.621,-0.003,0.1377
21.641,-0.003,0.1377
21.66,-0.00165,0.13755
21.68,-0.00165,0.13755
21.7,-0.00165,0.1377
21.72,-0.0015,0.1377
21.739,-0.00165,0.13785
21.76,-0.003,0.138
21.78,-0.003,0.13755
21.8,-0.00165,0.1374
21.82,-0.00165,0.13755
21.841,-0.003,0.1377
21.861,-0.003,0.13785
21.88,-0.00285,0.13785
21.9,-0.003,0.13785
21.92,-0.00165,0.1377
21.94,-0.00165,0.13755
21.96,-0.00165,0.1377
21.98,-0.00165,0.13785
22,-0.00165,0.1377
22.019,-0.0012,0.13785
22.04,-0.00165,0.138
22.06,-0.00165,0.138
22.08,-0.00165,0.138
22.099,-0.00165,0.13785
22.12,-0.003,0.13785
22.14,-0.00165,0.138
22.16,-0.00165,0.138
22.18,-0.00165,0.138
22.199,-0.00165,0.138
22.22,-0.003,0.1377
22.24,-0.003,0.1377
22.26,-0.003,0.138
22.279,-0.00165,0.13785
22.3,-0.003,0.13785
22.32,-0.00165,0.13755
22.34,-0.00165,0.13755
22.36,-0.00165,0.1377
22.38,-0.00165,0.13785
22.4,-0.00165,0.13785
22.42,-0.00165,0.13785
22.44,-0.00165,0.1377
22.459,-0.00165,0.1377
22.48,-0.00165,0.13785
22.5,-0.00165,0.1377
22.52,-0.00165,0.1377
22.54,-0.00165,0.1377
22.561,-0.003,0.1377
22.58,-0.003,0.1377
22.6,-0.003,0.1377
22.62,-0.00285,0.1377
22.64,-0.003,0.13785
22.66,-0.00285,0.13785
22.68,-0.003,0.138
22.7,-0.003,0.138
22.721,-0.003,0.1377
22.74,-0.00165,0.1377
22.76,-0.00165,0.13785
22.781,-0.003,0.13815
22.801,-0.003,0.13815
22.82,-0.003,0.13845
22.84,-0.003,0.13815
22.86,-0.003,0.13785
22.88,-0.003,0.13785
22.899,-0.00165,0.138
22.92,-0.003,0.138
22.942,-0.0039,0.13755
22.96,-0.003,0.13755
22.98,-0.00165,0.13755
23,-0.00165,0.1377
23.02,-0.00165,0.138
23.04,-0.00165,0.138
23.06,-0.00165,0.13785
23.079,-0.0012,0.1377
23.1,-0.00165,0.138
23.12,-0.00165,0.13785
23.14,-0.00165,0.13785
23.16,-0.00165,0.138
23.181,-0.00285,0.13785
23.201,-0.003,0.1377
23.221,-0.00285,0.13785
23.24,-0.003,0.13785
23.26,-0.00165,0.138
23.28,-0.00165,0.138
23.301,-0.003,0.138
23.32,-0.0015,0.1377
23.341,-0.003,0.1377
23.36,-0.00285,0.13785
23.38,-0.00285,0.1377
23.4,-0.003,0.1377
23.42,-0.003,0.13755
23.44,-0.00165,0.13785
23.46,-0.00285,0.13785
23.48,-0.003,0.138
23.5,-0.00285,0.138
23.519,-0.00165,0.1377
23.541,-0.00285,0.13755
23.56,-0.00285,0.1374
23.58,-0.003,0.1377
23.6,-0.00285,0.13755
23.619,-0.0015,0.13755
23.64,-0.003,0.13755
23.66,-0.0015,0.13755
23.68,-0.00165,0.1377
23.7,-0.0015,0.13755
23.72,-0.0015,0.1377
23.74,-0.0015,0.13785
23.76,-0.00165,0.13785
23.78,-0.00165,0.13755
23.799,-0.0012,0.13755
23.82,-0.0015,0.1374
23.84,-0.0015,0.13755
23.86,-0.00165,0.13755
23.879,-0.0012,0.13755
23.9,-0.003,0.1377
23.92,-0.00285,0.1377
23.94,-0.0015,0.1377
23.96,-0.0015,0.1377
23.98,-0.0015,0.1377
24,-0.0015,0.13785
24.02,-0.0015,0.13785
24.04,-0.0015,0.1377
24.06,-0.0015,0.1377
24.08,-0.0015,0.1377
24.1,-0.0015,0.13785
24.12,-0.0015,0.1377
24.14,-0.0015,0.13785
24.161,-0.003,0.13785
24.181,-0.0027,0.1377
24.201,-0.00285,0.1377
24.22,-0.00285,0.1377
24.24,-0.0015,0.13785
24.261,-0.00285,0.1377
24.281,-0.00285,0.138
24.301,-0.00285,0.138
24.321,-0.00285,0.138
24.34,-0.0015,0.13785
24.36,-0.00285,0.1377
24.38,-0.00285,0.13785
24.4,-0.0027,0.13785
24.42,-0.0015,0.1377
24.44,-0.0015,0.1377
24.46,-0.0015,0.13785
24.48,-0.0015,0.1377
24.5,-0.0015,0.13785
24.52,-0.0015,0.138
24.541,-0.00285,0.138
24.561,-0.00285,0.1377
24.581,-0.00285,0.1377
24.6,-0.00285,0.13785
24.62,-0.0015,0.13785
24.64,-0.0015,0.13785
24.66,-0.0015,0.13785
24.68,-0.0015,0.13785
24.7,-0.0015,0.1377
24.72,-0.0015,0.1374
24.741,-0.0027,0.1377
24.761,-0.0027,0.13785
24.78,-0.0015,0.13815
24.801,-0.00285,0.13785
24.821,-0.00285,0.1377
24.841,-0.0027,0.13785
24.86,-0.00285,0.13785
24.88,-0.0015,0.138
24.901,-0.0027,0.138
24.921,-0.00285,0.138
24.94,-0.0027,0.13785
24.96,-0.0015,0.13755
24.98,-0.0015,0.13755
25,-0.0015,0.1377
25.02,-0.0015,0.13785
25.04,-0.0015,0.1377
25.061,-0.0027,0.138
25.081,-0.00285,0.13785
25.1,-0.00285,0.1377
25.12,-0.0027,0.1377
25.14,-0.00285,0.13785
25.16,-0.0027,0.1377
25.18,-0.0027,0.1377
25.2,-0.00285,0.13755
25.22,-0.00285,0.1377
25.24,-0.00285,0.1374
25.26,-0.00285,0.1374
25.28,-0.0027,0.1374
25.3,-0.00285,0.1374
25.319,-0.0015,0.13755
25.34,-0.0027,0.1377
25.36,-0.00285,0.13755
25.38,-0.0027,0.1374
25.4,-0.0027,0.13755
25.42,-0.0015,0.13755
25.44,-0.0027,0.13755
25.46,-0.0015,0.1377
25.48,-0.0015,0.1377
25.5,-0.0015,0.1377
25.52,-0.0015,0.1377
25.54,-0.0015,0.13755
25.56,-0.0015,0.13755
25.58,-0.0015,0.1374
25.6,-0.0027,0.1374
25.62,-0.0027,0.1374
25.641,-0.00375,0.13755
25.66,-0.0027,0.13755
25.68,-0.0027,0.13755
25.7,-0.0027,0.1377
25.72,-0.00255,0.13755
25.74,-0.0015,0.13755
25.761,-0.00375,0.13755
25.78,-0.0015,0.13755
25.8,-0.0015,0.13755
25.821,-0.0027,0.13755
25.841,-0.0027,0.1377
25.861,-0.0027,0.13755
25.881,-0.00255,0.1377
25.9,-0.0027,0.1377
25.92,-0.0027,0.1377
25.94,-0.0015,0.1377
25.96,-0.00135,0.13785
25.98,-0.0015,0.13785
26,-0.0015,0.1377
26.02,-0.0015,0.13755
26.04,-0.00135,0.13755
26.06,-0.00135,0.13755
26.08,-0.00135,0.1377
26.101,-0.0027,0.1377
26.12,-0.00135,0.13755
26.14,-0.0015,0.13755
26.16,-0.0015,0.13755
26.18,-0.0015,0.13755
26.2,-0.00135,0.1377
26.221,-0.0027,0.1377
26.241,-0.0027,0.13755
26.261,-0.0027,0.1377
26.28,-0.00255,0.13785
26.3,-0.0027,0.138
26.32,-0.0027,0.138
26.34,-0.0027,0.1377
26.36,-0.00255,0.13755
26.38,-0.0015,0.13755
26.4,-0.00135,0.13755
26.42,-0.00135,0.1377
26.441,-0.0027,0.1377
26.46,-0.0015,0.1377
26.481,-0.00255,0.1377
26.501,-0.0027,0.1377
26.521,-0.00255,0.13785
26.54,-0.00255,0.13785
26.56,-0.0015,0.13785
26.58,-0.0015,0.138
26.6,-0.00135,0.138
26.62,-0.0015,0.13815
26.64,-0.0015,0.13815
26.659,-0.0012,0.13815
26.68,-0.0015,0.13815
26.7,-0.00135,0.1383
26.72,-0.00135,0.13845
26.739,-0.0015,0.13815
26.76,-0.00255,0.138
26.78,-0.0015,0.138
26.8,-0.0015,0.13785
26.82,-0.00135,0.138
26.84,-0.0015,0.13815
26.86,-0.0015,0.1383
26.88,-0.0015,0.13815
26.9,-0.0015,0.13815
26.919,-0.0015,0.13815
26.94,-0.00255,0.138
26.96,-0.00255,0.138
26.98,-0.0027,0.13815
27,-0.0027,0.138
27.02,-0.00255,0.138
27.04,-0.0027,0.138
27.06,-0.0015,0.138
27.08,-0.0015,0.13815
27.099,-0.0015,0.13815
27.12,-0.00255,0.1383
27.14,-0.00255,0.1386
27.16,-0.00135,0.13845
27.18,-0.0015,0.1383
27.2,-0.0015,0.1383
27.22,-0.0015,0.1383
27.24,-0.0015,0.13845
27.259,-0.0012,0.1383
27.28,-0.0015,0.1383
27.3,-0.0015,0.1383
27.321,-0.00255,0.13845
27.34,-0.0027,0.1383
27.359,-0.00135,0.13815
27.38,-0.0027,0.13815
27.4,-0.00255,0.13815
27.42,-0.0027,0.1383
27.44,-0.0027,0.1383
27.46,-0.0027,0.1383
27.48,-0.0015,0.13815
27.5,-0.0015,0.13815
27.52,-0.0015,0.13815
27.539,-0.00135,0.1383
27.56,-0.0027,0.13815
27.58,-0.0027,0.13815
27.6,-0.0027,0.13815
27.62,-0.0015,0.13815
27.64,-0.0027,0.13815
27.66,-0.0015,0.13815
27.68,-0.0015,0.13815
27.7,-0.0015,0.13785
27.72,-0.0015,0.1377
27.741,-0.00255,0.1377
27.761,-0.00255,0.13755
27.781,-0.0027,0.13785
27.8,-0.0027,0.138
27.82,-0.0015,0.1377
27.84,-0.0015,0.1377
27.86,-0.0015,0.13755
27.88,-0.0015,0.1377
27.899,-0.00105,0.1377
27.92,-0.0015,0.13785
27.94,-0.0015,0.138
27.961,-0.0027,0.138
27.981,-0.0027,0.138
28,-0.0027,0.138
28.02,-0.0027,0.138
28.04,-0.0027,0.138
28.06,-0.0015,0.138
28.08,-0.0015,0.13785
28.1,-0.0027,0.1377
28.12,-0.0027,0.1377
28.14,-0.0027,0.13785
28.16,-0.0027,0.13785
28.18,-0.0027,0.13815
28.2,-0.0027,0.13815
28.221,-0.00375,0.13815
28.24,-0.0027,0.138
28.259,-0.0015,0.138
28.28,-0.00285,0.138
28.3,-0.0027,0.138
28.32,-0.00285,0.1383
28.34,-0.0027,0.1383
28.36,-0.0015,0.13815
28.38,-0.0015,0.1383
28.4,-0.0015,0.138
28.42,-0.0015,0.138
28.44,-0.00285,0.138
28.459,-0.00165,0.13785
28.48,-0.00285,0.1377
28.5,-0.0027,0.1377
28.52,-0.0015,0.13785
28.541,-0.0027,0.13785
28.56,-0.0027,0.13785
28.581,-0.00285,0.138
28.601,-0.0027,0.13785
28.621,-0.0027,0.138
28.641,-0.00285,0.13815
28.661,-0.0027,0.13815
28.68,-0.0015,0.138
28.7,-0.0015,0.1383
28.72,-0.0015,0.1383
28.74,-0.0015,0.13845
28.76,-0.0015,0.1383
28.78,-0.00285,0.1383
28.8,-0.0027,0.1383
28.82,-0.00285,0.13815
28.84,-0.00285,0.13815
28.859,-0.0015,0.13785
28.88,-0.00285,0.13785
28.901,-0.00285,0.1383
28.92,-0.00285,0.1383
28.94,-0.00285,0.13845
28.96,-0.0015,0.13845
28.98,-0.0015,0.13815
29,-0.0015,0.13815
29.02,-0.0015,0.138
29.039,-0.0012,0.138
29.06,-0.0015,0.13785
29.08,-0.0015,0.138
29.1,-0.0015,0.138
29.12,-0.0015,0.138
29.14,-0.0015,0.1377
29.16,-0.0015,0.13755
29.18,-0.0015,0.13755
29.2,-0.0015,0.1377
29.219,-0.0015,0.1377
29.24,-0.0015,0.13755
29.26,-0.00165,0.13785
29.28,-0.0015,0.13785
29.3,-0.00165,0.1377
29.32,-0.0015,0.1374
29.341,-0.00285,0.13725
29.361,-0.00285,0.13725
29.381,-0.003,0.13725
29.4,-0.0015,0.1374
29.42,-0.00285,0.13725
29.44,-0.00165,0.1374
29.46,-0.00165,0.1374
29.48,-0.0015,0.1374
29.5,-0.0015,0.13725
29.521,-0.003,0.1371
29.541,-0.00285,0.1374
29.56,-0.00285,0.1377
29.58,-0.003,0.1374
29.6,-0.00285,0.1377
29.62,-0.00285,0.1377
29.64,-0.003,0.1377
29.66,-0.003,0.1377
29.68,-0.0015,0.13755
29.7,-0.0015,0.1377
29.72,-0.00165,0.13755
29.74,-0.0015,0.1377
29.759,-0.0012,0.1377
29.78,-0.0015,0.13785
29.8,-0.00165,0.13785
29.82,-0.0015,0.1377
29.84,-0.00165,0.13785
29.86,-0.00165,0.13755
29.88,-0.00165,0.1377
29.9,-0.00165,0.13755
29.92,-0.00165,0.13755
29.94,-0.00165,0.1377
29.96,-0.00165,0.1377
29.981,-0.003,0.13755
30,-0.00165,0.13755
30.021,-0.003,0.13755
30.041,-0.003,0.1377
30.061,-0.003,0.1377
30.081,-0.003,0.1377
30.1,-0.003,0.1377
30.12,-0.00165,0.1377
30.14,-0.003,0.13785
30.16,-0.003,0.1377
30.18,-0.003,0.1377
30.2,-0.003,0.13755
30.22,-0.00165,0.13755
30.24,-0.00165,0.1374
30.26,-0.00165,0.13755
30.28,-0.00165,0.13755
30.3,-0.00165,0.1374
30.321,-0.003,0.1374
30.34,-0.00315,0.1374
30.36,-0.003,0.1374
30.38,-0.00165,0.13755
30.4,-0.00165,0.13785
30.42,-0.0018,0.13785
30.44,-0.00165,0.13785
30.459,-0.0012,0.13785
30.48,-0.00165,0.1377
30.5,-0.00165,0.1377
30.52,-0.00165,0.13755
30.54,-0.003,0.13755
30.559,-0.0012,0.1377
30.58,-0.00165,0.1377
30.6,-0.0018,0.1377
30.62,-0.00165,0.1377
30.639,-0.00165,0.13755
30.661,-0.0039,0.13755
30.68,-0.003,0.1377
30.7,-0.00315,0.1377
30.72,-0.0033,0.1377
30.74,-0.0018,0.13785
30.76,-0.0018,0.13785
30.78,-0.0018,0.13785
30.8,-0.0018,0.138
30.819,-0.0012,0.138
30.84,-0.00165,0.138
30.86,-0.0018,0.138
30.88,-0.0018,0.13785
30.901,-0.00315,0.13785
30.92,-0.0033,0.138
30.94,-0.0033,0.138
30.96,-0.0018,0.138
30.98,-0.0018,0.138
30.999,-0.0018,0.13785
31.021,-0.00375,0.1377
31.04,-0.00315,0.13785
31.061,-0.0033,0.138
31.08,-0.0018,0.13785
31.1,-0.0018,0.13815
31.122,-0.0036,0.13845
31.14,-0.0018,0.1383
31.161,-0.0033,0.138
31.18,-0.0018,0.13815
31.201,-0.0033,0.138
31.221,-0.0033,0.1377
31.24,-0.0033,0.1377
31.26,-0.0033,0.1377
31.28,-0.00195,0.1377
31.301,-0.00345,0.1377
31.32,-0.0033,0.13755
31.34,-0.0033,0.1377
31.36,-0.00195,0.13755
31.381,-0.0033,0.1377
31.401,-0.0033,0.13785
31.42,-0.0033,0.13785
31.44,-0.0033,0.13785
31.461,-0.0033,0.1377
31.481,-0.00345,0.13755
31.5,-0.0033,0.13755
31.52,-0.0033,0.1377
31.54,-0.00345,0.138
31.56,-0.0033,0.1377
31.58,-0.00345,0.13755
31.6,-0.00345,0.13785
31.62,-0.00345,0.138
31.641,-0.00345,0.13815
31.66,-0.00345,0.1383
31.68,-0.00345,0.138
31.7,-0.0033,0.13815
31.72,-0.0033,0.13815
31.74,-0.00345,0.13815
31.76,-0.00195,0.138
31.78,-0.00195,0.138
31.8,-0.00195,0.13815
31.819,-0.00195,0.1383
31.84,-0.00345,0.138
31.86,-0.00345,0.138
31.88,-0.00345,0.13815
31.9,-0.00195,0.1383
31.92,-0.0021,0.1383
31.941,-0.00375,0.13815
31.961,-0.00345,0.138
31.98,-0.00195,0.13785
32.001,-0.0036,0.13785
32.021,-0.00345,0.13785
32.041,-0.00345,0.13785
32.061,-0.00345,0.13785
32.081,-0.0036,0.13785
32.1,-0.0036,0.13785
32.12,-0.00345,0.138
32.14,-0.0036,0.138
32.16,-0.0036,0.1377
32.18,-0.0021,0.1377
32.2,-0.0021,0.138
32.22,-0.00225,0.13785
32.24,-0.00225,0.13785
32.259,-0.00135,0.13785
32.28,-0.00225,0.13785
32.3,-0.00225,0.13785
32.321,-0.00345,0.13785
32.341,-0.0036,0.13785
32.361,-0.0036,0.1377
32.381,-0.00345,0.13755
32.4,-0.0036,0.13755
32.42,-0.00225,0.13755
32.44,-0.00225,0.1377
32.461,-0.0036,0.13785
32.481,-0.0036,0.1377
32.5,-0.00225,0.1377
32.521,-0.0036,0.1377
32.541,-0.00375,0.13785
32.56,-0.00345,0.1377
32.58,-0.0036,0.13755
32.6,-0.0024,0.13755
32.62,-0.0024,0.1377
32.64,-0.0024,0.13785
32.66,-0.0024,0.1377
32.68,-0.0024,0.13785
32.7,-0.0024,0.138
32.72,-0.0024,0.13785
32.74,-0.0024,0.13785
32.76,-0.0024,0.13785
32.779,-0.00135,0.13785
32.8,-0.0024,0.1377
32.82,-0.0024,0.1377
32.84,-0.0024,0.13785
32.86,-0.00255,0.13785
32.88,-0.0024,0.1377
32.9,-0.0036,0.1377
32.92,-0.0036,0.1377
32.94,-0.0036,0.13785
32.96,-0.0024,0.13785
32.98,-0.00255,0.1377
33,-0.00255,0.13785
33.02,-0.00255,0.1377
33.04,-0.00255,0.1377
33.06,-0.00255,0.138
33.081,-0.00375,0.13785
33.101,-0.00375,0.1377
33.121,-0.0036,0.13785
33.14,-0.00255,0.13785
33.16,-0.00255,0.13785
33.18,-0.00255,0.138
33.201,-0.0036,0.13815
33.22,-0.00375,0.138
33.24,-0.0036,0.138
33.26,-0.00375,0.138
33.28,-0.00375,0.138
33.3,-0.0036,0.13815
33.319,-0.0027,0.138
33.34,-0.00375,0.138
33.36,-0.0036,0.13815
33.38,-0.0027,0.13815
33.399,-0.0027,0.13815
33.42,-0.0036,0.13785
33.44,-0.00375,0.13785
33.46,-0.0027,0.138
33.48,-0.0027,0.138
33.5,-0.0027,0.138
33.52,-0.00285,0.13785
33.54,-0.00285,0.13785
33.56,-0.00285,0.13785
33.579,-0.00285,0.1377
33.6,-0.0036,0.13785
33.62,-0.0039,0.138
33.64,-0.00285,0.138
33.66,-0.003,0.1377
33.68,-0.003,0.13755
33.7,-0.00285,0.1377
33.72,-0.003,0.1377
33.74,-0.003,0.13785
33.76,-0.00285,0.13785
33.78,-0.003,0.13785
33.8,-0.003,0.138
33.821,-0.00375,0.138
33.84,-0.003,0.13815
33.86,-0.00375,0.13815
33.88,-0.00375,0.138
33.9,-0.00375,0.138
33.92,-0.00375,0.13785
33.94,-0.00375,0.138
33.96,-0.00375,0.138
33.98,-0.00315,0.138
34,-0.00315,0.138
34.02,-0.00315,0.13785
34.039,-0.00165,0.13785
34.06,-0.00315,0.138
34.08,-0.00315,0.138
34.1,-0.00315,0.13785
34.12,-0.00315,0.13785
34.14,-0.00315,0.138
34.16,-0.0033,0.13815
34.181,-0.00375,0.1383
34.2,-0.0033,0.1383
34.22,-0.00315,0.138
34.241,-0.0039,0.1377
34.261,-0.00375,0.138
34.281,-0.00375,0.138
34.301,-0.00375,0.138
34.32,-0.0033,0.13785
34.341,-0.00375,0.138
34.361,-0.00375,0.138
34.381,-0.00375,0.138
34.4,-0.0033,0.138
34.42,-0.0033,0.13785
34.44,-0.0033,0.13785
34.46,-0.0033,0.13785
34.481,-0.00375,0.13785
34.5,-0.00375,0.13785
34.52,-0.003,0.13785
34.54,-0.00375,0.13785
34.56,-0.00375,0.13785
34.58,-0.00345,0.1377
34.6,-0.0033,0.1377
34.62,-0.00345,0.13785
34.64,-0.00345,0.1377
34.661,-0.00375,0.13785
34.68,-0.00345,0.13785
34.701,-0.0036,0.138
34.721,-0.00375,0.13785
34.74,-0.0036,0.138
34.76,-0.00345,0.13785
34.781,-0.00375,0.13785
34.801,-0.00375,0.13785
34.821,-0.0036,0.13785
34.841,-0.00375,0.1377
34.86,-0.00375,0.13785
34.88,-0.0036,0.138
34.9,-0.0036,0.13785
34.92,-0.0036,0.138
34.94,-0.0036,0.13785
34.96,-0.0036,0.1377
34.981,-0.0036,0.1377
35.001,-0.0036,0.13785
35.02,-0.0036,0.1377
35.041,-0.0036,0.1377
35.06,-0.0036,0.1377
35.08,-0.0036,0.13755
35.1,-0.00375,0.13755
35.12,-0.0036,0.1377
35.14,-0.0036,0.1377
35.16,-0.0036,0.1377
35.18,-0.0036,0.138
35.2,-0.0036,0.13785
35.221,-0.0036,0.13785
35.241,-0.0036,0.1377
35.26,-0.0036,0.1377
35.28,-0.0036,0.1377
35.299,-0.0024,0.1377
35.32,-0.0036,0.1377
35.34,-0.00375,0.138
35.36,-0.0036,0.1377
35.381,-0.00345,0.138
35.401,-0.0036,0.138
35.421,-0.0036,0.1383
35.44,-0.00375,0.1383
35.461,-0.00345,0.13815
35.48,-0.0036,0.138
35.5,-0.0036,0.138
35.52,-0.0036,0.13815
35.541,-0.00345,0.13815
35.56,-0.0036,0.13815
35.58,-0.00375,0.13815
35.601,-0.00345,0.13815
35.621,-0.00345,0.13815
35.641,-0.00345,0.13815
35.66,-0.00345,0.138
35.68,-0.00345,0.138
35.7,-0.0036,0.13815
35.72,-0.00375,0.1383
35.739,-0.0036,0.13845
35.76,-0.0036,0.13845
35.78,-0.00345,0.1383
35.8,-0.00345,0.13845
35.82,-0.00345,0.13845
35.839,-0.0036,0.13815
35.86,-0.00345,0.1383
35.88,-0.00345,0.1383
35.9,-0.00345,0.1383
35.92,-0.0036,0.1383
35.94,-0.00375,0.1383
35.961,-0.00345,0.13845
35.98,-0.00345,0.1383
36,-0.00345,0.13785
36.02,-0.00345,0.13785
36.04,-0.00375,0.13785
36.06,-0.00375,0.138
36.08,-0.00375,0.13815
36.1,-0.0036,0.13815
36.12,-0.00375,0.1383
36.14,-0.00375,0.13815
36.16,-0.0036,0.138
36.181,-0.00345,0.13785
36.2,-0.00375,0.13785
36.22,-0.00375,0.13785
36.24,-0.00375,0.138
36.26,-0.00375,0.13815
36.28,-0.00375,0.1383
36.3,-0.00345,0.13815
36.32,-0.00345,0.1383
36.34,-0.00375,0.1383
36.36,-0.00375,0.1383
36.379,-0.00375,0.1383
36.4,-0.0033,0.13815
36.42,-0.00375,0.13815
36.44,-0.00375,0.13815
36.46,-0.00375,0.1383
36.48,-0.0039,0.13815
36.5,-0.0036,0.1383
36.52,-0.0039,0.1383
36.54,-0.00375,0.1383
36.559,-0.0033,0.13815
36.58,-0.00375,0.13815
36.601,-0.0033,0.138
36.621,-0.0033,0.13785
36.64,-0.0033,0.138
36.66,-0.0033,0.1383
36.68,-0.0033,0.13845
36.7,-0.0033,0.13845
36.72,-0.0033,0.1386
36.74,-0.0033,0.1383
36.761,-0.0033,0.1383
36.78,-0.00375,0.13815
36.8,-0.0036,0.13815
36.819,-0.00345,0.13815
36.84,-0.00375,0.13815
36.86,-0.0036,0.1383
36.88,-0.0036,0.13815
36.899,-0.0036,0.13815
36.92,-0.0033,0.13815
36.939,-0.0036,0.138
36.961,-0.00315,0.138
36.98,-0.00375,0.13815
37,-0.0036,0.13815
37.02,-0.0036,0.138
37.04,-0.0036,0.138
37.06,-0.00375,0.13815
37.08,-0.0036,0.13815
37.1,-0.00375,0.13785
37.121,-0.0033,0.13785
37.141,-0.00315,0.13785
37.161,-0.0033,0.1377
37.18,-0.0033,0.138
37.2,-0.0033,0.13815
37.22,-0.0033,0.13785
37.24,-0.0033,0.138
37.26,-0.0036,0.138
37.28,-0.0036,0.138
37.3,-0.0036,0.138
37.319,-0.0036,0.138
37.34,-0.0033,0.138
37.361,-0.0033,0.13815
37.381,-0.0033,0.1383
37.4,-0.0033,0.1383
37.42,-0.0033,0.1383
37.44,-0.00345,0.1383
37.46,-0.00345,0.13845
37.48,-0.00345,0.13875
37.5,-0.00345,0.1389
37.52,-0.00345,0.13875
37.54,-0.00345,0.13905
37.561,-0.0033,0.1392
37.581,-0.0027,0.1389
37.601,-0.0033,0.13875
37.62,-0.0033,0.13875
37.64,-0.0033,0.13875
37.66,-0.0033,0.13845
37.68,-0.0033,0.1386
37.7,-0.0033,0.1386
37.72,-0.0033,0.13845
