Zeit t / s,Spannung U_A1 / V,Spannung U_B1 / V
43.42,-0.0075,0.11775
43.44,-0.0075,0.1176
43.461,-0.00765,0.1176
43.481,-0.0075,0.11775
43.5,-0.00735,0.11745
43.52,-0.0075,0.11745
43.54,-0.0075,0.1176
43.56,-0.0075,0.1176
43.58,-0.00735,0.11745
43.6,-0.0075,0.11745
43.62,-0.0075,0.1176
43.64,-0.0075,0.1176
43.66,-0.0075,0.1176
43.679,-0.0075,0.11775
43.7,-0.00735,0.11775
43.72,-0.00735,0.1179
43.74,-0.0075,0.1176
43.76,-0.00735,0.1176
43.78,-0.00735,0.11775
43.8,-0.00735,0.1179
43.821,-0.00765,0.11775
43.841,-0.0075,0.1179
43.861,-0.00765,0.1179
43.881,-0.00765,0.1179
43.901,-0.0075,0.11805
43.921,-0.00765,0.1179
43.94,-0.0075,0.1179
43.96,-0.00735,0.1179
43.98,-0.00735,0.11805
44,-0.00735,0.11805
44.02,-0.00735,0.1182
44.039,-0.0075,0.11805
44.06,-0.00765,0.1182
44.08,-0.00735,0.1182
44.1,-0.0078,0.11835
44.121,-0.00765,0.11835
44.141,-0.00765,0.11835
44.161,-0.0075,0.1182
44.181,-0.00765,0.11835
44.201,-0.00765,0.11835
44.22,-0.00735,0.11835
44.24,-0.00735,0.11835
44.26,-0.00735,0.11835
44.28,-0.00735,0.11835
44.3,-0.00735,0.11835
44.32,-0.00735,0.11835
44.341,-0.00765,0.1182
44.361,-0.00765,0.11835
44.381,-0.0075,0.11835
44.401,-0.0075,0.1185
44.421,-0.0075,0.11835
44.441,-0.0075,0.1182
44.46,-0.0075,0.11835
44.481,-0.0075,0.11805
44.501,-0.0075,0.1182
44.521,-0.0075,0.1182
44.541,-0.0075,0.1185
44.561,-0.0075,0.11835
44.58,-0.0075,0.11835
44.6,-0.0075,0.11835
44.62,-0.0075,0.1185
44.64,-0.00735,0.11835
44.661,-0.0075,0.1182
44.681,-0.0075,0.1182
44.701,-0.0075,0.1182
44.72,-0.0075,0.11835
44.74,-0.00735,0.1185
44.76,-0.00735,0.11835
44.78,-0.0075,0.1182
44.8,-0.00765,0.11805
44.821,-0.0075,0.1182
44.84,-0.0075,0.1182
44.86,-0.0075,0.1182
44.88,-0.0075,0.1182
44.9,-0.0075,0.11805
44.919,-0.00765,0.11805
44.941,-0.0075,0.11805
44.96,-0.0075,0.11805
44.98,-0.0075,0.11805
45,-0.0075,0.11805
45.021,-0.0075,0.11805
45.04,-0.0075,0.11805
45.06,-0.0075,0.1182
45.08,-0.0075,0.1182
45.1,-0.0075,0.11805
45.12,-0.0075,0.11805
45.14,-0.0075,0.1179
45.161,-0.0075,0.11805
45.181,-0.0075,0.1182
45.2,-0.0075,0.1182
45.22,-0.0075,0.11835
45.24,-0.0075,0.1182
45.26,-0.0075,0.1182
45.28,-0.0075,0.11835
45.301,-0.0075,0.11835
45.321,-0.0075,0.1182
45.341,-0.0075,0.1182
45.36,-0.0075,0.11835
45.38,-0.0075,0.1182
45.4,-0.0075,0.11835
45.42,-0.0075,0.11835
45.44,-0.0075,0.1185
45.46,-0.0075,0.1185
45.48,-0.0075,0.1182
45.501,-0.0075,0.11835
45.521,-0.0075,0.1185
45.54,-0.0075,0.11835
45.561,-0.0075,0.11835
45.581,-0.0075,0.11835
45.601,-0.0075,0.1182
45.621,-0.0075,0.1182
45.64,-0.0075,0.1182
45.661,-0.0075,0.1182
45.681,-0.0075,0.11805
45.701,-0.0075,0.11805
45.72,-0.0075,0.11835
45.741,-0.0075,0.11835
45.761,-0.0075,0.1182
45.781,-0.0075,0.11805
45.801,-0.0075,0.1182
45.82,-0.0075,0.1179
45.841,-0.0075,0.11835
45.861,-0.0075,0.1182
45.881,-0.00735,0.1182
45.901,-0.0075,0.11835
45.921,-0.0075,0.11805
45.941,-0.0075,0.1182
45.961,-0.0075,0.1182
45.981,-0.0075,0.11805
46.001,-0.0075,0.11805
46.021,-0.0075,0.11805
46.041,-0.0075,0.1182
46.06,-0.0075,0.11835
46.08,-0.0075,0.11835
46.1,-0.0075,0.11835
46.12,-0.0075,0.11835
46.14,-0.0075,0.1182
46.16,-0.0075,0.1182
46.18,-0.0075,0.11835
46.201,-0.0075,0.1185
46.221,-0.00735,0.1185
46.241,-0.0075,0.1185
46.261,-0.00735,0.1182
46.281,-0.0075,0.11835
46.301,-0.00735,0.11835
46.321,-0.00735,0.1182
46.341,-0.0075,0.11805
46.36,-0.0075,0.1182
46.381,-0.0075,0.1182
46.401,-0.0075,0.1185
46.421,-0.0075,0.11835
46.441,-0.0075,0.1182
46.46,-0.0075,0.11835
46.48,-0.0075,0.1182
46.501,-0.0075,0.11805
46.521,-0.0075,0.11805
46.541,-0.00735,0.1182
46.561,-0.00735,0.11835
46.581,-0.0075,0.1185
46.601,-0.0075,0.1185
46.621,-0.0075,0.11865
46.641,-0.00735,0.1185
46.661,-0.0075,0.11835
46.68,-0.0075,0.1182
46.702,-0.00765,0.1185
46.72,-0.0075,0.11835
46.741,-0.00735,0.11835
46.761,-0.00735,0.1182
46.781,-0.00735,0.1179
46.801,-0.0075,0.11805
46.82,-0.0075,0.11805
46.841,-0.0075,0.1179
46.861,-0.00735,0.1179
46.881,-0.0075,0.11805
46.901,-0.0075,0.11835
46.92,-0.00765,0.1182
46.94,-0.0075,0.11805
46.96,-0.0075,0.1179
46.981,-0.0075,0.11805
46.999,-0.00765,0.11805
47.02,-0.0075,0.11805
47.04,-0.0075,0.11805
47.06,-0.0075,0.11805
47.08,-0.00765,0.1182
47.1,-0.0075,0.1182
47.12,-0.0075,0.1182
47.14,-0.0075,0.1182
47.16,-0.0075,0.1182
47.181,-0.0075,0.1182
47.2,-0.00765,0.1182
47.22,-0.0075,0.11805
47.24,-0.00765,0.11805
47.261,-0.0075,0.1179
47.28,-0.00765,0.1179
47.3,-0.00765,0.1179
47.32,-0.00765,0.11775
47.341,-0.0075,0.11775
47.359,-0.0075,0.11775
47.38,-0.00765,0.11775
47.4,-0.00765,0.11775
47.42,-0.00765,0.1179
47.439,-0.00765,0.11805
47.46,-0.00765,0.11805
47.48,-0.0075,0.11805
47.5,-0.00765,0.1182
47.521,-0.0075,0.11805
47.54,-0.00765,0.11805
47.56,-0.00765,0.11805
47.58,-0.00765,0.11805
47.6,-0.00765,0.1182
47.621,-0.0075,0.1185
47.641,-0.0075,0.1185
47.66,-0.00765,0.1182
47.681,-0.0075,0.11805
47.701,-0.0075,0.11805
47.721,-0.0075,0.11805
47.741,-0.0075,0.11805
47.76,-0.0075,0.11805
47.78,-0.00765,0.11805
47.8,-0.00765,0.1179
47.82,-0.00765,0.11805
47.84,-0.00765,0.1179
47.86,-0.00765,0.1179
47.88,-0.00765,0.11775
47.899,-0.00765,0.1182
47.92,-0.00765,0.11805
47.94,-0.00765,0.1179
47.96,-0.00765,0.1179
47.98,-0.0075,0.1179
48.001,-0.00765,0.1182
48.021,-0.0075,0.1182
48.04,-0.0075,0.11805
48.06,-0.0075,0.11805
48.08,-0.00765,0.11805
48.1,-0.0075,0.11805
48.122,-0.0075,0.11805
48.141,-0.0075,0.1179
48.161,-0.0075,0.11775
48.181,-0.00765,0.11775
48.2,-0.0075,0.11775
48.22,-0.0075,0.1179
48.24,-0.0075,0.1179
48.26,-0.0075,0.11775
48.28,-0.0075,0.11805
48.301,-0.0075,0.11805
48.32,-0.0075,0.11805
48.341,-0.0075,0.1179
48.36,-0.0075,0.1179
48.38,-0.00765,0.1179
48.4,-0.0075,0.1179
48.42,-0.0075,0.1179
48.44,-0.0075,0.1179
48.46,-0.0075,0.1182
48.48,-0.0075,0.11835
48.5,-0.0075,0.1179
48.52,-0.0075,0.1179
48.54,-0.0075,0.11805
48.561,-0.00765,0.1182
48.581,-0.0075,0.11835
48.601,-0.0075,0.11805
48.621,-0.0075,0.1182
48.641,-0.0075,0.11835
48.661,-0.0075,0.11835
48.681,-0.0075,0.11835
48.7,-0.0075,0.1185
48.72,-0.0075,0.1185
48.74,-0.0075,0.1185
48.76,-0.0075,0.1185
48.781,-0.0075,0.1185
48.8,-0.0075,0.11865
48.82,-0.0075,0.11865
48.84,-0.0075,0.11865
48.86,-0.0075,0.1185
48.881,-0.0075,0.11865
48.901,-0.0075,0.1185
48.921,-0.0075,0.11865
48.941,-0.0075,0.1185
48.961,-0.0075,0.1185
48.98,-0.0075,0.1185
49,-0.00765,0.1185
49.021,-0.0075,0.11835
49.041,-0.0075,0.11865
49.061,-0.0075,0.11835
49.081,-0.0075,0.1182
49.101,-0.0075,0.11835
49.121,-0.0075,0.11835
49.141,-0.0075,0.1182
49.16,-0.00765,0.11835
49.18,-0.0075,0.1182
49.2,-0.0075,0.1182
49.22,-0.0075,0.1182
49.239,-0.00765,0.1182
49.26,-0.0075,0.1182
49.28,-0.0075,0.11835
49.301,-0.0075,0.1182
49.321,-0.0075,0.1182
49.34,-0.0075,0.1182
49.36,-0.0075,0.1182
49.38,-0.00765,0.11835
49.401,-0.0075,0.1185
49.42,-0.0075,0.11835
49.441,-0.0075,0.1182
49.461,-0.0075,0.11835
49.481,-0.0075,0.1185
49.501,-0.00765,0.1185
49.52,-0.0075,0.11835
49.541,-0.00765,0.1182
49.561,-0.00765,0.1182
49.581,-0.00765,0.11835
49.601,-0.00765,0.11835
49.62,-0.00765,0.11835
49.641,-0.00765,0.11835
49.661,-0.0075,0.1182
49.681,-0.00765,0.11805
49.701,-0.0075,0.1182
49.721,-0.0075,0.1185
49.741,-0.00765,0.11835
49.761,-0.00765,0.1182
49.78,-0.00765,0.11835
49.8,-0.00765,0.11835
49.82,-0.00765,0.1185
49.84,-0.00765,0.11835
49.86,-0.00765,0.1185
49.879,-0.00765,0.11865
49.9,-0.00765,0.1185
49.92,-0.00765,0.1185
49.94,-0.00765,0.11835
49.96,-0.00765,0.1182
49.98,-0.00765,0.1182
50,-0.00765,0.1182
50.02,-0.00765,0.11835
50.04,-0.0075,0.1182
50.06,-0.00765,0.11835
50.08,-0.00765,0.11835
50.101,-0.00765,0.1182
50.121,-0.00765,0.11835
50.141,-0.00765,0.1185
50.16,-0.00765,0.1185
50.18,-0.00765,0.11835
50.201,-0.00765,0.11835
50.221,-0.00765,0.1182
50.241,-0.0075,0.1182
50.261,-0.00765,0.1182
50.28,-0.00765,0.11835
50.3,-0.00765,0.1185
50.32,-0.00765,0.11835
50.34,-0.00765,0.11835
50.359,-0.0078,0.1185
50.38,-0.00765,0.11835
50.4,-0.00765,0.1182
50.42,-0.00765,0.11835
50.44,-0.00765,0.1185
50.46,-0.00765,0.1185
50.48,-0.00765,0.1182
50.5,-0.00765,0.11805
50.52,-0.00765,0.1179
50.54,-0.00765,0.11805
50.561,-0.0075,0.11805
50.581,-0.0075,0.11805
50.601,-0.0075,0.11805
50.621,-0.0075,0.1182
50.64,-0.00765,0.11805
50.661,-0.0075,0.11805
50.681,-0.0075,0.1182
50.701,-0.0075,0.1182
50.721,-0.0075,0.1182
50.741,-0.0075,0.11835
50.761,-0.0075,0.11805
50.78,-0.0075,0.11805
50.8,-0.00765,0.11805
50.819,-0.00765,0.11805
50.84,-0.00765,0.11775
50.86,-0.00765,0.11775
50.88,-0.00765,0.1179
50.901,-0.0075,0.11775
50.921,-0.0075,0.11775
50.941,-0.0075,0.1176
50.961,-0.0075,0.11745
50.98,-0.0075,0.1176
51.001,-0.0075,0.11745
51.021,-0.0075,0.11775
51.041,-0.0075,0.1176
51.061,-0.0075,0.1179
51.08,-0.0081,0.1179
51.101,-0.0075,0.1179
51.12,-0.0075,0.11805
51.14,-0.0075,0.11805
51.16,-0.00765,0.1179
51.18,-0.00765,0.1179
51.2,-0.00795,0.11775
51.221,-0.0075,0.11775
51.241,-0.00765,0.11775
51.261,-0.0075,0.1179
51.281,-0.00765,0.1179
51.301,-0.00765,0.11805
51.321,-0.00765,0.1182
51.341,-0.0075,0.1182
51.36,-0.0078,0.1182
51.38,-0.00765,0.11805
51.4,-0.0078,0.11805
51.42,-0.0075,0.1182
51.441,-0.00765,0.1179
51.461,-0.00765,0.11805
51.481,-0.00765,0.1182
51.501,-0.00765,0.11805
51.521,-0.00765,0.11805
51.541,-0.00765,0.11805
51.56,-0.00765,0.11805
51.58,-0.0075,0.1179
51.6,-0.0078,0.1179
51.62,-0.00765,0.1179
51.64,-0.00795,0.1179
51.66,-0.00795,0.1179
51.681,-0.00765,0.11805
51.701,-0.00765,0.11775
51.721,-0.00765,0.1176
51.741,-0.00765,0.1176
51.761,-0.00765,0.11775
51.78,-0.00765,0.11775
51.8,-0.00765,0.11775
51.82,-0.0078,0.11775
51.84,-0.00765,0.11775
51.86,-0.00765,0.1176
51.881,-0.00765,0.11775
51.901,-0.00765,0.11775
51.921,-0.00765,0.11775
51.941,-0.0075,0.1179
51.961,-0.00765,0.1179
51.981,-0.00765,0.11805
52.001,-0.00765,0.11805
52.021,-0.00765,0.1179
52.041,-0.00765,0.11775
52.061,-0.00765,0.1179
52.081,-0.00765,0.1179
52.1,-0.00765,0.1179
52.12,-0.00765,0.11775
52.14,-0.0078,0.1179
52.16,-0.00765,0.1179
52.18,-0.0078,0.1179
52.199,-0.0081,0.1179
52.22,-0.0078,0.11775
52.24,-0.0078,0.1176
52.26,-0.0078,0.1176
52.28,-0.00765,0.11775
52.301,-0.00765,0.11775
52.321,-0.00765,0.11775
52.341,-0.00765,0.11745
52.36,-0.00765,0.1176
52.38,-0.0078,0.11775
52.401,-0.00765,0.1179
52.421,-0.00765,0.11775
52.441,-0.00765,0.11775
52.461,-0.00765,0.11775
52.481,-0.00765,0.1176
52.5,-0.00765,0.1176
52.52,-0.0078,0.11775
52.54,-0.00765,0.11775
52.56,-0.0078,0.11745
52.58,-0.0078,0.11775
52.6,-0.0078,0.11775
52.62,-0.0078,0.11775
52.639,-0.0081,0.11775
52.661,-0.00765,0.11805
52.68,-0.00795,0.1179
52.7,-0.00795,0.11775
52.72,-0.0078,0.11775
52.739,-0.00825,0.11775
52.76,-0.0078,0.11775
52.78,-0.00795,0.1179
52.801,-0.00795,0.1179
52.821,-0.00765,0.11805
52.841,-0.00795,0.1182
52.861,-0.00765,0.11805
52.88,-0.00765,0.11805
52.9,-0.00765,0.1182
52.92,-0.00795,0.1179
52.941,-0.00765,0.1179
52.961,-0.00795,0.1179
52.981,-0.0078,0.11805
53.001,-0.00765,0.11775
53.02,-0.0081,0.1179
53.04,-0.00795,0.11805
53.06,-0.00795,0.1182
53.08,-0.00795,0.11805
53.1,-0.00795,0.1182
53.12,-0.00795,0.1182
53.142,-0.00765,0.1179
53.16,-0.00795,0.11775
53.181,-0.00765,0.11805
53.201,-0.00765,0.11835
53.221,-0.00765,0.1182
53.241,-0.00795,0.1182
53.261,-0.00795,0.11805
53.281,-0.00765,0.11805
53.3,-0.00795,0.11805
53.321,-0.0081,0.1179
53.34,-0.0081,0.1179
53.36,-0.00795,0.1179
53.38,-0.00795,0.1179
53.4,-0.00795,0.11775
53.42,-0.0081,0.11775
53.44,-0.00795,0.11775
53.46,-0.00795,0.11805
53.48,-0.00795,0.11805
53.5,-0.00795,0.11805
53.52,-0.0081,0.1179
53.541,-0.00765,0.1179
53.561,-0.00765,0.11805
53.581,-0.00795,0.11805
53.601,-0.00765,0.11805
53.62,-0.00795,0.1179
53.641,-0.00765,0.1182
53.661,-0.00765,0.1182
53.681,-0.00765,0.1182
53.7,-0.00765,0.11805
53.721,-0.00765,0.11805
53.741,-0.00765,0.11805
53.761,-0.00765,0.11835
53.781,-0.0078,0.11835
53.8,-0.00765,0.11835
53.821,-0.00765,0.11805
53.841,-0.0078,0.1182
53.86,-0.0078,0.1179
53.88,-0.00765,0.1179
53.899,-0.0081,0.11775
53.92,-0.0078,0.1179
53.94,-0.0078,0.11775
53.96,-0.0081,0.1179
53.98,-0.0081,0.1179
54,-0.0081,0.1179
54.02,-0.0081,0.11805
54.041,-0.0078,0.1179
54.061,-0.0078,0.11775
54.08,-0.0081,0.1179
54.101,-0.0078,0.11805
54.121,-0.0078,0.11805
54.141,-0.0078,0.1179
54.161,-0.0078,0.1179
54.18,-0.0081,0.1179
54.2,-0.0081,0.1179
54.221,-0.0078,0.1179
54.241,-0.00795,0.1179
54.261,-0.0078,0.11805
54.281,-0.0078,0.11805
54.3,-0.00795,0.1182
54.32,-0.0078,0.1182
54.34,-0.0081,0.1179
54.359,-0.0084,0.1179
54.38,-0.0081,0.11805
54.4,-0.0081,0.1179
54.42,-0.00825,0.11775
54.44,-0.0081,0.11805
54.46,-0.0081,0.11805
54.48,-0.00825,0.11805
54.5,-0.00825,0.11805
54.52,-0.00825,0.1179
54.539,-0.0084,0.1179
54.56,-0.00825,0.11805
54.58,-0.00825,0.1182
54.6,-0.00825,0.11835
54.62,-0.00825,0.11805
54.639,-0.0084,0.1182
54.66,-0.00825,0.1182
54.68,-0.00825,0.11805
54.7,-0.00825,0.11805
54.72,-0.00825,0.11835
54.741,-0.00795,0.11805
54.761,-0.00795,0.11805
54.781,-0.00795,0.11805
54.801,-0.00795,0.11805
54.82,-0.00825,0.11805
54.84,-0.00825,0.11805
54.861,-0.00795,0.11805
54.881,-0.00795,0.1179
54.901,-0.00795,0.1179
54.921,-0.00795,0.11805
54.94,-0.00795,0.11805
54.96,-0.00795,0.11805
54.98,-0.00795,0.11805
55,-0.00825,0.11805
55.02,-0.00825,0.1179
55.041,-0.00795,0.11805
55.061,-0.00795,0.1179
55.081,-0.00795,0.11805
55.1,-0.00825,0.11805
55.12,-0.00825,0.11805
55.14,-0.00825,0.1182
55.16,-0.00825,0.1182
55.18,-0.00825,0.1182
55.201,-0.00795,0.11835
55.221,-0.0081,0.11835
55.241,-0.00795,0.11835
55.261,-0.0081,0.1182
55.281,-0.0081,0.1182
55.301,-0.00795,0.1182
55.321,-0.00795,0.11835
55.341,-0.00795,0.11835
55.359,-0.0084,0.1182
55.38,-0.00825,0.11835
55.4,-0.00825,0.1185
55.42,-0.00825,0.1185
55.44,-0.00825,0.1185
55.46,-0.00825,0.11865
55.481,-0.0081,0.11865
55.501,-0.00795,0.1188
55.521,-0.0081,0.1185
55.541,-0.0081,0.1185
55.561,-0.0081,0.11835
55.581,-0.0081,0.1182
55.6,-0.0081,0.1182
55.62,-0.0084,0.1182
55.64,-0.0084,0.1182
55.661,-0.0081,0.11835
55.681,-0.0081,0.11835
55.701,-0.0081,0.1182
55.72,-0.0081,0.1182
55.741,-0.00825,0.1182
55.761,-0.0081,0.1182
55.78,-0.00795,0.1182
55.8,-0.0084,0.11835
55.82,-0.0084,0.1185
55.841,-0.0081,0.1185
55.861,-0.00825,0.11835
55.881,-0.0081,0.1182
55.901,-0.0081,0.1182
55.92,-0.0084,0.1182
55.94,-0.0081,0.11835
55.959,-0.00825,0.11835
55.98,-0.0084,0.1185
56,-0.0084,0.11835
56.02,-0.0084,0.11835
56.041,-0.0081,0.11865
56.061,-0.00825,0.11865
56.081,-0.0081,0.11865
56.1,-0.0084,0.1185
56.121,-0.0081,0.1185
56.141,-0.0081,0.11835
56.161,-0.00825,0.1182
56.181,-0.00825,0.1185
56.201,-0.00825,0.1185
56.221,-0.0081,0.1185
56.241,-0.00825,0.1185
56.261,-0.0081,0.11835
56.28,-0.00825,0.11835
56.3,-0.00825,0.1185
56.32,-0.00825,0.1185
56.34,-0.0084,0.11865
56.36,-0.0084,0.1185
56.38,-0.0084,0.1182
56.4,-0.0084,0.1182
56.42,-0.0084,0.11805
56.44,-0.0084,0.1182
56.461,-0.00825,0.1182
56.481,-0.00825,0.1182
56.501,-0.00825,0.11805
56.521,-0.00825,0.11805
56.541,-0.00825,0.1179
56.56,-0.0084,0.1179
56.58,-0.0084,0.1179
56.601,-0.00825,0.11805
56.621,-0.00825,0.11835
56.641,-0.00825,0.1182
56.66,-0.0084,0.1182
56.68,-0.0084,0.1182
56.7,-0.00855,0.1182
56.72,-0.0084,0.1182
56.74,-0.00855,0.11805
56.76,-0.00855,0.1176
56.781,-0.00825,0.1179
56.801,-0.00825,0.1182
56.821,-0.00825,0.11805
56.84,-0.00855,0.11805
56.86,-0.0084,0.11805
56.88,-0.00855,0.11805
56.9,-0.0084,0.11835
56.921,-0.00825,0.1185
56.94,-0.00855,0.1185
56.96,-0.00855,0.11835
56.98,-0.00855,0.1185
57,-0.00855,0.11835
57.02,-0.00855,0.11835
57.04,-0.00855,0.11835
57.06,-0.00855,0.1182
57.081,-0.00825,0.11835
57.101,-0.00825,0.1185
57.12,-0.00855,0.11835
57.141,-0.00825,0.1185
57.161,-0.00825,0.1185
57.181,-0.00825,0.1182
57.201,-0.00825,0.1182
57.22,-0.00855,0.11835
57.241,-0.0084,0.11835
57.261,-0.0084,0.1182
57.281,-0.0084,0.1182
57.3,-0.00825,0.1182
57.321,-0.0084,0.11835
57.34,-0.00855,0.11835
57.36,-0.0087,0.1182
57.38,-0.00855,0.1182
57.4,-0.00855,0.11835
57.42,-0.00855,0.11835
57.44,-0.00855,0.1185
57.46,-0.0087,0.1182
57.48,-0.0087,0.1182
57.5,-0.00855,0.1182
57.52,-0.00855,0.11835
57.541,-0.0084,0.1182
57.561,-0.00825,0.11835
57.58,-0.0087,0.1182
57.601,-0.0084,0.1182
57.62,-0.0087,0.1182
57.641,-0.00825,0.11835
57.661,-0.0084,0.1185
57.681,-0.0078,0.11835
57.701,-0.0084,0.1182
57.721,-0.0084,0.1182
57.741,-0.0084,0.1182
57.76,-0.0087,0.1182
57.78,-0.0087,0.11805
57.8,-0.0087,0.1179
57.82,-0.0087,0.1179
57.84,-0.0087,0.11805
57.859,-0.00885,0.1179
57.88,-0.0087,0.11775
57.9,-0.0087,0.11775
57.92,-0.0087,0.11775
57.939,-0.009,0.11775
57.96,-0.0087,0.1179
57.981,-0.0084,0.1179
58.001,-0.0084,0.1179
58.021,-0.0084,0.1179
58.04,-0.0087,0.11805
58.06,-0.0084,0.1179
58.08,-0.0087,0.1176
58.1,-0.0087,0.11775
58.12,-0.0087,0.11775
58.141,-0.0084,0.11745
58.161,-0.0084,0.11775
58.181,-0.0084,0.1179
58.201,-0.0084,0.11805
58.22,-0.0087,0.11805
58.24,-0.0087,0.11805
58.26,-0.0087,0.11805
58.28,-0.0087,0.11805
58.3,-0.0087,0.11775
58.32,-0.0084,0.11775
58.34,-0.0084,0.11805
58.36,-0.0087,0.11805
58.38,-0.0087,0.11805
58.399,-0.009,0.1182
58.42,-0.0087,0.11805
58.44,-0.0087,0.1179
58.46,-0.0087,0.11775
58.48,-0.00885,0.1179
58.5,-0.00885,0.11805
58.52,-0.00885,0.1182
58.539,-0.009,0.11835
58.56,-0.0087,0.1182
58.58,-0.0087,0.11805
58.6,-0.0087,0.1179
58.621,-0.00855,0.1176
58.641,-0.00855,0.1176
58.661,-0.0084,0.11775
58.68,-0.00885,0.1182
58.701,-0.00855,0.11805
58.721,-0.00855,0.1182
58.741,-0.0081,0.11805
58.76,-0.0087,0.11775
58.781,-0.00855,0.11775
58.801,-0.00855,0.11775
58.821,-0.00855,0.11775
58.841,-0.00855,0.1179
58.861,-0.00855,0.1179
58.88,-0.0087,0.1182
58.9,-0.00885,0.11865
58.92,-0.00885,0.11865
58.94,-0.00885,0.1185
58.96,-0.00885,0.11835
58.981,-0.00855,0.11835
59.001,-0.00855,0.1182
59.021,-0.0087,0.11835
59.04,-0.0087,0.1182
59.06,-0.00885,0.1182
59.08,-0.00885,0.11805
59.101,-0.0087,0.11805
59.121,-0.0087,0.1182
59.141,-0.0087,0.1182
59.16,-0.00885,0.1182
59.181,-0.0087,0.1182
59.201,-0.0087,0.11805
59.221,-0.0087,0.1179
59.24,-0.0087,0.11775
59.26,-0.0087,0.11775
59.28,-0.0087,0.11775
59.3,-0.00885,0.1179
59.32,-0.009,0.11805
59.34,-0.00885,0.11805
59.361,-0.0087,0.1182
59.381,-0.0087,0.1182
59.401,-0.0087,0.11805
59.421,-0.0087,0.1182
59.44,-0.00885,0.1182
59.46,-0.00885,0.1182
59.48,-0.00885,0.1182
59.5,-0.00885,0.11835
59.52,-0.00885,0.1185
59.54,-0.009,0.11835
59.56,-0.00885,0.1182
59.58,-0.009,0.11805
59.601,-0.0087,0.1182
59.621,-0.0087,0.11805
59.641,-0.0087,0.11805
59.661,-0.0087,0.1182
59.681,-0.0087,0.1182
59.701,-0.0087,0.1182
59.721,-0.0087,0.1182
59.74,-0.0087,0.11805
59.76,-0.00885,0.11805
59.78,-0.0087,0.1179
59.8,-0.009,0.1179
59.821,-0.0087,0.1179
59.842,-0.0084,0.11805
59.861,-0.0087,0.1182
59.881,-0.0087,0.1182
59.9,-0.009,0.1182
59.92,-0.009,0.11805
59.94,-0.009,0.11805
59.96,-0.009,0.11805
59.979,-0.0093,0.1182
60,-0.009,0.11805
60.02,-0.009,0.1179
60.04,-0.009,0.11805
60.06,-0.00915,0.11805
60.08,-0.00915,0.11835
60.101,-0.00885,0.1182
60.121,-0.00885,0.11835
60.141,-0.00885,0.11835
60.161,-0.00885,0.11835
60.18,-0.00915,0.11835
60.201,-0.00885,0.1182
60.221,-0.00885,0.11835
60.241,-0.00885,0.11835
60.26,-0.00915,0.11835
60.281,-0.00885,0.11835
60.301,-0.00885,0.1185
60.321,-0.00885,0.11835
60.34,-0.00885,0.1182
60.36,-0.00915,0.11805
60.381,-0.00885,0.11805
60.401,-0.00885,0.1179
60.421,-0.00885,0.11805
60.441,-0.00885,0.11835
60.461,-0.00885,0.11835
60.48,-0.00885,0.11805
60.5,-0.00885,0.1179
60.52,-0.00915,0.1179
60.54,-0.00915,0.11775
60.56,-0.009,0.11805
60.58,-0.00915,0.11805
60.6,-0.009,0.11835
60.62,-0.00915,0.1182
60.639,-0.00945,0.11805
60.66,-0.00915,0.1179
60.68,-0.00915,0.1179
60.7,-0.00915,0.1179
60.72,-0.00915,0.11805
60.74,-0.00885,0.11805
60.76,-0.00915,0.1182
60.78,-0.00915,0.11835
60.8,-0.00915,0.11835
60.82,-0.00915,0.11805
60.84,-0.00915,0.1182
60.86,-0.00915,0.1182
60.88,-0.00915,0.1182
60.9,-0.009,0.11835
60.92,-0.009,0.11835
60.941,-0.00885,0.11835
60.961,-0.00885,0.11805
60.98,-0.00885,0.1179
61,-0.009,0.1179
61.021,-0.00885,0.11775
61.041,-0.00885,0.11775
61.061,-0.00885,0.1179
61.08,-0.00885,0.11805
61.1,-0.00915,0.11805
61.12,-0.00915,0.11805
61.141,-0.00885,0.1182
61.161,-0.009,0.1182
61.181,-0.00885,0.1179
61.2,-0.00885,0.11805
61.22,-0.00915,0.1182
61.241,-0.009,0.1182
61.261,-0.00885,0.1182
61.281,-0.00885,0.11805
61.301,-0.009,0.1179
61.321,-0.00885,0.1179
61.341,-0.009,0.1179
61.361,-0.009,0.1179
61.38,-0.009,0.1179
61.4,-0.009,0.11775
61.42,-0.009,0.1179
61.44,-0.0093,0.1182
61.46,-0.00915,0.1182
61.48,-0.0093,0.11835
61.5,-0.0093,0.11835
61.52,-0.00915,0.11805
61.54,-0.0093,0.11805
61.561,-0.009,0.1182
61.58,-0.0093,0.11805
61.6,-0.0093,0.11805
61.62,-0.0093,0.11805
61.64,-0.0093,0.1182
61.661,-0.009,0.11805
61.68,-0.0093,0.1182
61.701,-0.009,0.11805
61.721,-0.009,0.11805
61.741,-0.009,0.1179
61.761,-0.009,0.11775
61.781,-0.009,0.1179
61.801,-0.009,0.11805
61.821,-0.009,0.1179
61.841,-0.009,0.1179
61.86,-0.00945,0.1179
61.88,-0.00945,0.11805
61.9,-0.0093,0.11805
61.92,-0.0093,0.1179
61.941,-0.00915,0.1179
61.961,-0.009,0.11775
61.981,-0.00915,0.11805
62.001,-0.00915,0.11805
62.021,-0.00915,0.11805
62.04,-0.00945,0.1182
62.061,-0.00915,0.11805
62.081,-0.00915,0.11805
62.101,-0.00915,0.1179
