Zeit t / s,Spannung U_A1 / V,Spannung U_B1 / V
51.861,-0.0174,0.838
51.881,-0.0174,0.8385
51.9,-0.0174,0.8385
51.921,-0.01695,0.8385
51.941,-0.01695,0.8385
51.961,-0.01695,0.8385
51.981,-0.01695,0.8385
52.001,-0.01695,0.8385
52.02,-0.0174,0.839
52.041,-0.01695,0.839
52.06,-0.0174,0.839
52.081,-0.0171,0.8385
52.101,-0.0171,0.8385
52.121,-0.01695,0.8385
52.141,-0.0171,0.8385
52.161,-0.0171,0.839
52.181,-0.0171,0.8385
52.201,-0.0174,0.8385
52.221,-0.01755,0.8385
52.241,-0.0171,0.8385
52.262,-0.01695,0.8385
52.281,-0.0171,0.8385
52.301,-0.0171,0.8385
52.321,-0.0171,0.8385
52.341,-0.0174,0.8385
52.361,-0.0174,0.839
52.38,-0.0174,0.839
52.401,-0.0171,0.8385
52.421,-0.0171,0.8385
52.441,-0.0171,0.839
52.46,-0.01755,0.8385
52.481,-0.0171,0.8385
52.501,-0.01755,0.8385
52.521,-0.01755,0.839
52.541,-0.01755,0.839
52.561,-0.01755,0.839
52.581,-0.01755,0.8385
52.601,-0.01755,0.8385
52.621,-0.01755,0.839
52.641,-0.01755,0.839
52.661,-0.0171,0.839
52.681,-0.0171,0.839
52.701,-0.0171,0.8385
52.721,-0.0171,0.839
52.741,-0.0177,0.839
52.761,-0.0177,0.839
52.781,-0.0177,0.839
52.801,-0.0177,0.8385
52.821,-0.0177,0.8385
52.841,-0.0177,0.8385
52.862,-0.01725,0.839
52.881,-0.01725,0.839
52.901,-0.0171,0.839
52.921,-0.0177,0.8385
52.941,-0.0177,0.8385
52.961,-0.0177,0.838
52.981,-0.0177,0.838
53.001,-0.0177,0.838
53.02,-0.0177,0.8385
53.04,-0.0177,0.8385
53.061,-0.0177,0.8385
53.081,-0.0177,0.8385
53.101,-0.01785,0.8385
53.121,-0.0177,0.8385
53.141,-0.01785,0.8385
53.16,-0.01785,0.8385
53.181,-0.0174,0.8385
53.201,-0.01785,0.8385
53.221,-0.01785,0.8385
53.241,-0.01785,0.8385
53.261,-0.01785,0.8385
53.281,-0.01785,0.8385
53.301,-0.01785,0.8385
53.321,-0.01785,0.8385
53.34,-0.01785,0.8385
53.36,-0.01785,0.8385
53.381,-0.01755,0.8385
53.401,-0.0174,0.8385
53.421,-0.0174,0.8385
53.441,-0.0174,0.8385
53.461,-0.01785,0.8385
53.48,-0.01785,0.8385
53.501,-0.0174,0.8385
53.521,-0.0174,0.8385
53.541,-0.01755,0.8385
53.561,-0.01755,0.839
53.58,-0.01785,0.839
53.601,-0.01755,0.839
53.621,-0.0174,0.8385
53.64,-0.018,0.839
53.661,-0.0174,0.839
53.681,-0.01755,0.839
53.701,-0.01755,0.839
53.721,-0.01755,0.839
53.74,-0.01725,0.8385
53.761,-0.018,0.8385
53.781,-0.018,0.8385
53.801,-0.018,0.8385
53.821,-0.01785,0.839
53.84,-0.01785,0.839
53.861,-0.01755,0.839
53.881,-0.01755,0.839
53.901,-0.01755,0.839
53.921,-0.01785,0.839
53.941,-0.01785,0.839
53.961,-0.01785,0.839
53.981,-0.01785,0.839
54,-0.01695,0.839
54.021,-0.01785,0.839
54.041,-0.01785,0.839
54.061,-0.01785,0.839
54.081,-0.01785,0.8385
54.1,-0.0168,0.8385
54.121,-0.0177,0.8385
54.141,-0.01785,0.8385
54.161,-0.01785,0.8385
54.18,-0.0168,0.8385
54.201,-0.0177,0.8385
54.221,-0.0177,0.8385
54.241,-0.0177,0.8385
54.261,-0.0177,0.8385
54.281,-0.0177,0.839
54.301,-0.0177,0.839
54.32,-0.0177,0.839
54.34,-0.01755,0.8385
54.361,-0.0177,0.8385
54.381,-0.01785,0.839
54.401,-0.0177,0.839
54.421,-0.01785,0.8385
54.441,-0.01785,0.8385
54.46,-0.01755,0.8385
54.481,-0.01785,0.8385
54.502,-0.0174,0.8385
54.521,-0.01785,0.839
54.54,-0.01755,0.839
54.561,-0.01755,0.8385
54.581,-0.01755,0.8385
54.6,-0.0174,0.8385
54.62,-0.0174,0.8385
54.641,-0.0171,0.8385
54.661,-0.01785,0.8385
54.681,-0.0174,0.8385
54.701,-0.0174,0.8385
54.721,-0.0174,0.839
54.74,-0.0174,0.839
54.76,-0.01725,0.839
54.781,-0.018,0.839
54.801,-0.01785,0.839
54.821,-0.01785,0.8385
54.841,-0.01725,0.8385
54.86,-0.01725,0.839
54.88,-0.01725,0.839
54.901,-0.01785,0.839
54.921,-0.018,0.839
54.941,-0.018,0.839
54.961,-0.01785,0.839
54.981,-0.018,0.839
55.001,-0.01785,0.839
55.021,-0.01785,0.8385
55.041,-0.0171,0.8385
55.061,-0.0171,0.8385
55.081,-0.0171,0.8385
55.1,-0.01695,0.8385
55.121,-0.01785,0.8385
55.141,-0.01785,0.8385
55.161,-0.01785,0.839
55.181,-0.01785,0.839
55.201,-0.01785,0.839
55.221,-0.01785,0.8385
55.24,-0.01695,0.839
55.261,-0.01785,0.839
55.28,-0.01695,0.839
55.301,-0.01785,0.839
55.321,-0.01785,0.839
55.341,-0.0177,0.8385
55.361,-0.0168,0.8385
55.381,-0.01665,0.8385
55.401,-0.0168,0.8385
55.42,-0.0168,0.8385
55.441,-0.0177,0.8385
55.46,-0.01665,0.8385
55.48,-0.01665,0.8385
55.501,-0.01755,0.8385
55.521,-0.0177,0.8385
55.541,-0.0165,0.8385
55.561,-0.0165,0.8385
55.581,-0.01635,0.8385
55.601,-0.01755,0.8385
55.62,-0.01635,0.8385
55.641,-0.0165,0.839
55.66,-0.01635,0.839
55.681,-0.01755,0.839
55.701,-0.01755,0.839
55.721,-0.01755,0.839
55.741,-0.01755,0.839
55.761,-0.0174,0.839
55.781,-0.0174,0.839
55.801,-0.01755,0.839
55.82,-0.0162,0.839
55.841,-0.0174,0.839
55.861,-0.0174,0.839
55.881,-0.0174,0.839
55.901,-0.0174,0.839
55.921,-0.01605,0.839
55.941,-0.01605,0.8385
55.96,-0.0153,0.839
55.981,-0.01605,0.839
56,-0.0153,0.8385
56.021,-0.0159,0.839
56.041,-0.0159,0.8385
56.061,-0.0159,0.8385
56.081,-0.0159,0.8385
56.1,-0.0159,0.8385
56.121,-0.01725,0.839
56.141,-0.01725,0.8385
56.16,-0.01575,0.8385
56.181,-0.0171,0.8385
56.201,-0.0171,0.8385
56.221,-0.0171,0.8385
56.241,-0.01575,0.8385
56.261,-0.01575,0.8385
56.281,-0.01575,0.8385
56.301,-0.0156,0.8385
56.321,-0.0156,0.8385
56.341,-0.0156,0.8385
56.36,-0.01515,0.8385
56.381,-0.0156,0.8385
56.401,-0.0156,0.839
56.421,-0.0156,0.839
56.44,-0.0156,0.839
56.461,-0.01695,0.839
56.481,-0.0168,0.8385
56.501,-0.01545,0.839
56.521,-0.0156,0.839
56.54,-0.01545,0.839
56.561,-0.01665,0.839
56.581,-0.01665,0.8385
56.601,-0.01665,0.8385
56.621,-0.01545,0.8385
56.641,-0.01545,0.8385
56.661,-0.01545,0.8385
56.68,-0.01545,0.8385
56.701,-0.0165,0.8385
56.721,-0.0165,0.8385
56.741,-0.0165,0.8385
56.761,-0.0165,0.8385
56.781,-0.01635,0.8385
56.801,-0.0165,0.8385
56.82,-0.01545,0.8385
56.84,-0.0153,0.8385
56.861,-0.01635,0.8385
56.881,-0.01635,0.8385
56.901,-0.01635,0.8385
56.921,-0.0162,0.8385
56.941,-0.0162,0.8385
56.961,-0.0162,0.8385
56.981,-0.0162,0.8385
57,-0.015,0.8385
57.021,-0.0153,0.8385
57.041,-0.0153,0.8385
57.061,-0.0153,0.8385
57.08,-0.0153,0.8385
57.101,-0.01605,0.839
57.12,-0.0153,0.839
57.141,-0.01605,0.839
57.161,-0.0153,0.839
57.181,-0.01515,0.839
57.201,-0.0153,0.8385
57.22,-0.015,0.839
57.241,-0.0153,0.839
57.26,-0.015,0.839
57.281,-0.01515,0.8385
57.301,-0.01515,0.8385
57.321,-0.0153,0.8385
57.341,-0.01515,0.8385
57.361,-0.01575,0.8385
57.381,-0.01575,0.8385
57.4,-0.01515,0.8385
57.421,-0.01575,0.839
57.439,-0.015,0.839
57.461,-0.01575,0.839
57.479,-0.015,0.839
57.501,-0.01515,0.839
57.521,-0.01515,0.839
57.54,-0.01515,0.839
57.56,-0.015,0.8385
57.581,-0.0156,0.8385
57.601,-0.01515,0.839
57.62,-0.01485,0.8385
57.641,-0.01515,0.839
57.661,-0.01515,0.839
57.681,-0.01515,0.839
57.701,-0.01515,0.8385
57.72,-0.01485,0.8385
57.741,-0.015,0.8385
57.761,-0.015,0.8385
57.781,-0.01515,0.8385
57.801,-0.01515,0.8385
57.821,-0.01515,0.839
57.84,-0.01485,0.839
57.861,-0.015,0.839
57.881,-0.015,0.839
57.9,-0.01485,0.839
57.921,-0.015,0.839
57.941,-0.01515,0.839
57.961,-0.015,0.839
57.981,-0.015,0.8385
58,-0.01515,0.8385
58.021,-0.01545,0.8385
58.041,-0.0153,0.8385
58.061,-0.0153,0.839
58.08,-0.015,0.839
58.101,-0.0153,0.839
58.121,-0.0153,0.8385
58.141,-0.0153,0.8385
58.161,-0.0153,0.8385
58.181,-0.0153,0.8385
58.201,-0.0153,0.8385
58.221,-0.0153,0.839
58.241,-0.0153,0.839
58.261,-0.015,0.839
58.281,-0.015,0.839
58.301,-0.015,0.839
58.321,-0.015,0.839
58.341,-0.015,0.8385
58.36,-0.015,0.839
58.381,-0.0153,0.839
58.401,-0.015,0.839
58.421,-0.015,0.839
58.44,-0.01485,0.8385
58.461,-0.015,0.8385
58.481,-0.015,0.8385
58.501,-0.015,0.8385
58.521,-0.015,0.8385
58.54,-0.01485,0.8385
58.561,-0.015,0.8385
58.581,-0.015,0.8385
58.601,-0.015,0.8385
58.62,-0.015,0.8385
58.641,-0.01515,0.8385
58.661,-0.01515,0.8385
58.681,-0.01515,0.8385
58.701,-0.015,0.8385
58.721,-0.01515,0.838
58.741,-0.01485,0.838
58.761,-0.015,0.838
58.781,-0.015,0.8385
58.801,-0.015,0.8385
58.821,-0.01485,0.8385
58.841,-0.01485,0.8385
58.861,-0.015,0.8385
58.88,-0.01485,0.8385
58.9,-0.015,0.8385
58.92,-0.01485,0.838
58.941,-0.01515,0.838
58.961,-0.01515,0.838
58.981,-0.015,0.8385
59.001,-0.015,0.8385
59.021,-0.015,0.838
59.041,-0.015,0.8385
59.061,-0.015,0.8385
59.08,-0.01485,0.8385
59.101,-0.01515,0.8385
59.121,-0.015,0.8385
59.141,-0.015,0.839
59.161,-0.015,0.839
59.181,-0.01485,0.839
59.201,-0.01485,0.8385
59.221,-0.01485,0.8385
59.241,-0.01485,0.8385
59.26,-0.0147,0.8385
59.281,-0.01485,0.8385
59.301,-0.01485,0.8385
59.321,-0.01485,0.8385
59.341,-0.01485,0.8385
59.36,-0.01485,0.8385
59.38,-0.01485,0.839
59.401,-0.015,0.839
59.421,-0.015,0.839
59.44,-0.01485,0.839
59.46,-0.01485,0.839
59.481,-0.015,0.839
59.501,-0.015,0.839
59.521,-0.015,0.839
59.54,-0.01485,0.839
59.561,-0.015,0.8385
59.581,-0.015,0.8385
59.601,-0.015,0.8385
59.621,-0.015,0.8385
59.641,-0.015,0.8385
59.661,-0.01485,0.8385
59.681,-0.01485,0.8385
59.701,-0.01485,0.8385
59.721,-0.01485,0.8385
59.741,-0.01485,0.839
59.76,-0.01485,0.839
59.78,-0.01485,0.839
59.801,-0.01485,0.839
59.821,-0.01485,0.839
59.842,-0.015,0.839
59.861,-0.015,0.839
59.881,-0.015,0.8385
59.901,-0.015,0.839
59.921,-0.015,0.839
59.941,-0.015,0.839
59.961,-0.015,0.8385
59.981,-0.015,0.8385
60.001,-0.015,0.839
60.021,-0.015,0.8385
60.04,-0.0147,0.839
60.061,-0.015,0.839
60.08,-0.0147,0.839
60.101,-0.015,0.839
60.121,-0.015,0.8385
60.141,-0.0147,0.839
60.16,-0.0147,0.8385
60.181,-0.015,0.8385
60.201,-0.01485,0.8385
60.221,-0.015,0.8385
60.241,-0.01485,0.8385
60.261,-0.0147,0.8385
60.281,-0.0147,0.8385
60.301,-0.0147,0.8385
60.321,-0.0147,0.8385
60.341,-0.0147,0.8385
60.361,-0.0147,0.8385
60.381,-0.0147,0.8385
60.4,-0.01455,0.838
60.421,-0.0147,0.8385
60.44,-0.0147,0.8385
60.461,-0.0147,0.8385
60.481,-0.0147,0.8385
60.501,-0.0147,0.8385
60.52,-0.0147,0.8385
60.541,-0.0147,0.8385
60.561,-0.0147,0.8385
60.581,-0.0147,0.8385
60.601,-0.0147,0.838
60.62,-0.0144,0.8385
60.641,-0.0147,0.8385
60.661,-0.0147,0.8385
60.681,-0.0147,0.8385
60.701,-0.0147,0.8385
60.721,-0.0147,0.8385
60.741,-0.0147,0.8385
60.761,-0.0147,0.8385
60.781,-0.0147,0.8385
60.8,-0.0147,0.8385
60.821,-0.01485,0.8385
60.841,-0.01485,0.8385
60.861,-0.01485,0.8385
60.881,-0.01485,0.8385
60.901,-0.01485,0.8385
60.921,-0.01485,0.8385
60.941,-0.01485,0.8385
60.961,-0.0147,0.8385
60.981,-0.0147,0.8385
61,-0.0147,0.839
61.021,-0.01485,0.839
61.041,-0.01485,0.8385
61.061,-0.01485,0.8385
61.081,-0.01485,0.8385
61.101,-0.01455,0.8385
61.121,-0.01455,0.8385
61.141,-0.01605,0.8385
61.161,-0.01455,0.8385
61.181,-0.01455,0.8385
61.201,-0.01455,0.8385
61.221,-0.01455,0.8385
61.241,-0.01485,0.8385
61.261,-0.01485,0.8385
61.281,-0.01485,0.8385
61.301,-0.01485,0.8385
61.32,-0.01455,0.8385
61.341,-0.01485,0.8385
61.361,-0.01485,0.8385
61.381,-0.01485,0.8385
61.401,-0.01455,0.8385
61.42,-0.01455,0.8385
61.44,-0.01455,0.8385
61.461,-0.01485,0.8385
61.481,-0.0147,0.8385
61.501,-0.0147,0.8385
61.521,-0.01485,0.8385
61.541,-0.0147,0.8385
61.561,-0.0147,0.8385
61.581,-0.01455,0.8385
61.601,-0.01455,0.8385
61.621,-0.01455,0.838
61.64,-0.01455,0.8385
61.66,-0.01455,0.8385
61.68,-0.01455,0.8385
61.701,-0.0147,0.8385
61.721,-0.0147,0.8385
61.741,-0.0147,0.8385
61.761,-0.0147,0.8385
61.78,-0.01455,0.8385
61.801,-0.0147,0.8385
61.821,-0.0147,0.8385
61.841,-0.0147,0.838
61.861,-0.01455,0.8385
61.881,-0.01455,0.8385
61.9,-0.01455,0.8385
61.921,-0.01455,0.8385
61.941,-0.01455,0.8385
61.961,-0.01455,0.8385
61.98,-0.01455,0.8385
62.001,-0.0147,0.8385
62.021,-0.0147,0.8385
62.041,-0.0147,0.8385
62.061,-0.0147,0.8385
62.081,-0.0147,0.8385
62.101,-0.0147,0.8385
62.121,-0.0147,0.8385
62.141,-0.0144,0.8385
62.161,-0.0144,0.8385
62.18,-0.0144,0.8385
62.2,-0.01455,0.8385
62.222,-0.01485,0.8385
62.241,-0.0144,0.8385
62.261,-0.0144,0.838
62.281,-0.0144,0.838
62.3,-0.0147,0.8385
62.321,-0.0144,0.8385
62.341,-0.0147,0.8385
62.361,-0.0144,0.838
62.38,-0.0144,0.8385
62.401,-0.0147,0.8385
62.421,-0.0147,0.8385
62.441,-0.0147,0.8385
62.461,-0.0147,0.8385
62.48,-0.0144,0.8385
62.501,-0.0147,0.8385
62.521,-0.0147,0.8385
62.541,-0.0147,0.8385
62.561,-0.0147,0.8385
62.58,-0.01455,0.8385
62.601,-0.0147,0.8385
62.621,-0.0144,0.8385
62.641,-0.0144,0.8385
62.66,-0.0144,0.8385
62.681,-0.01455,0.8385
62.7,-0.01455,0.8385
62.721,-0.01455,0.8385
62.741,-0.01455,0.8385
62.761,-0.01455,0.839
62.781,-0.01455,0.839
62.801,-0.01455,0.8385
62.821,-0.01455,0.8385
62.841,-0.0144,0.8385
62.861,-0.01455,0.8385
62.881,-0.01455,0.8385
62.901,-0.01455,0.8385
62.921,-0.01455,0.8385
62.941,-0.01455,0.8385
62.961,-0.01455,0.8385
62.981,-0.01455,0.8385
63.001,-0.01455,0.8385
63.02,-0.01455,0.8385
63.041,-0.01455,0.8385
63.061,-0.01455,0.8385
63.081,-0.01455,0.8385
63.101,-0.01455,0.8385
63.121,-0.01455,0.8385
63.14,-0.01455,0.8385
63.162,-0.01455,0.8385
63.181,-0.01455,0.8385
63.201,-0.01455,0.8385
63.221,-0.01455,0.8385
63.241,-0.01455,0.8385
63.261,-0.01455,0.8385
63.281,-0.01455,0.8385
63.3,-0.01455,0.8385
63.321,-0.01455,0.8385
63.341,-0.01455,0.8385
63.361,-0.01455,0.8385
63.381,-0.01455,0.8385
63.401,-0.01455,0.8385
63.421,-0.0147,0.8385
63.441,-0.01455,0.8385
63.461,-0.0147,0.8385
63.48,-0.0147,0.8385
63.501,-0.01455,0.8385
63.522,-0.0147,0.8385
63.541,-0.0147,0.8385
63.561,-0.01455,0.8385
63.581,-0.0144,0.8385
63.601,-0.01455,0.8385
63.621,-0.0144,0.8385
63.641,-0.0144,0.8385
63.661,-0.0147,0.8385
63.681,-0.0147,0.8385
63.7,-0.01455,0.8385
63.72,-0.0147,0.8385
63.741,-0.0144,0.8385
63.762,-0.0144,0.8385
63.781,-0.0144,0.8385
63.801,-0.0144,0.8385
63.821,-0.0144,0.8385
63.841,-0.0144,0.838
63.861,-0.01455,0.838
63.881,-0.0144,0.838
63.901,-0.0147,0.8385
63.921,-0.0147,0.8385
63.941,-0.01455,0.8385
63.961,-0.0144,0.8385
63.981,-0.0144,0.8385
64.001,-0.0144,0.8385
64.021,-0.01455,0.8385
64.041,-0.0144,0.8385
64.061,-0.01455,0.8385
64.081,-0.01455,0.8385
64.101,-0.01455,0.8385
64.121,-0.0147,0.8385
64.141,-0.0147,0.8385
64.161,-0.0147,0.8385
64.181,-0.01455,0.8385
64.2,-0.0147,0.8385
64.221,-0.01455,0.8385
64.24,-0.0147,0.8385
64.26,-0.0147,0.8385
64.281,-0.01455,0.8385
64.3,-0.0147,0.8385
64.32,-0.0147,0.8385
64.341,-0.01455,0.8385
64.36,-0.0147,0.8385
64.38,-0.0147,0.8385
64.401,-0.01455,0.8385
64.421,-0.01455,0.8385
64.441,-0.01455,0.8385
64.461,-0.0147,0.8385
64.48,-0.0147,0.8385
64.5,-0.0147,0.8385
64.521,-0.01455,0.8385
64.541,-0.01455,0.8385
64.561,-0.0147,0.8385
64.58,-0.0147,0.8385
64.6,-0.0147,0.8385
64.621,-0.01455,0.8385
64.641,-0.01455,0.839
64.661,-0.01455,0.839
64.681,-0.01455,0.839
64.701,-0.01455,0.8385
64.721,-0.01455,0.8385
64.741,-0.0147,0.8385
64.76,-0.0147,0.8385
64.781,-0.01455,0.8385
64.801,-0.01455,0.8385
64.821,-0.01455,0.8385
64.841,-0.01455,0.8385
64.861,-0.01455,0.8385
64.881,-0.01455,0.8385
64.9,-0.0147,0.8385
64.92,-0.0147,0.8385
64.941,-0.01455,0.8385
64.961,-0.01455,0.8385
64.981,-0.01455,0.8385
65.001,-0.01455,0.8385
65.021,-0.0147,0.8385
65.041,-0.0147,0.8385
65.061,-0.0147,0.8385
65.081,-0.0147,0.8385
65.101,-0.0147,0.8385
65.12,-0.0147,0.8385
65.14,-0.01455,0.8385
65.161,-0.0147,0.839
65.181,-0.0147,0.839
65.201,-0.01455,0.839
65.22,-0.01455,0.839
65.24,-0.01455,0.839
65.261,-0.01455,0.8385
65.281,-0.01455,0.8385
65.301,-0.0147,0.8385
65.321,-0.01455,0.8385
65.341,-0.0147,0.8385
65.361,-0.01455,0.8385
65.381,-0.0147,0.8385
65.401,-0.01455,0.8385
65.421,-0.01455,0.8385
65.441,-0.01455,0.8385
65.461,-0.01455,0.8385
65.481,-0.01455,0.8385
65.501,-0.0147,0.8385
65.521,-0.01455,0.8385
65.541,-0.0147,0.8385
65.561,-0.0147,0.8385
65.581,-0.0147,0.8385
65.6,-0.0147,0.8385
65.62,-0.01455,0.8385
65.641,-0.0147,0.8385
65.661,-0.01455,0.8385
65.68,-0.0147,0.8385
65.7,-0.0147,0.8385
65.72,-0.0147,0.8385
65.741,-0.01455,0.8385
65.761,-0.01455,0.8385
65.781,-0.01455,0.8385
65.801,-0.0147,0.8385
65.821,-0.01455,0.8385
65.841,-0.0147,0.8385
65.861,-0.0147,0.8385
65.881,-0.0147,0.8385
65.901,-0.0147,0.8385
65.921,-0.0147,0.8385
65.941,-0.0147,0.8385
65.96,-0.01485,0.8385
65.981,-0.0147,0.8385
66.001,-0.0147,0.8385
66.021,-0.01485,0.8385
66.041,-0.0147,0.8385
66.061,-0.0147,0.8385
66.081,-0.0147,0.8385
66.101,-0.0147,0.838
66.12,-0.0147,0.838
66.14,-0.0147,0.838
66.161,-0.0147,0.838
66.181,-0.0147,0.838
66.201,-0.0147,0.838
66.221,-0.0147,0.838
66.241,-0.0147,0.838
66.261,-0.01485,0.838
66.281,-0.01485,0.838
66.301,-0.0147,0.838
66.321,-0.01485,0.838
66.341,-0.0147,0.838
66.361,-0.01485,0.838
66.381,-0.0147,0.838
66.401,-0.0147,0.8375
66.42,-0.01485,0.838
66.441,-0.0147,0.838
66.461,-0.0147,0.838
66.481,-0.0147,0.838
66.501,-0.0147,0.838
66.521,-0.0147,0.838
66.541,-0.0147,0.838
66.56,-0.0147,0.838
66.581,-0.0147,0.838
66.601,-0.0147,0.838
66.621,-0.0147,0.838
66.641,-0.0147,0.838
66.661,-0.0147,0.8385
66.68,-0.01485,0.8385
66.7,-0.01485,0.8385
66.721,-0.0147,0.8385
66.741,-0.0147,0.8385
66.761,-0.0147,0.8385
66.781,-0.0147,0.8385
66.801,-0.0147,0.8385
66.821,-0.01455,0.8385
66.841,-0.01455,0.8385
66.861,-0.01455,0.8385
66.881,-0.0147,0.8385
66.9,-0.0147,0.8385
66.92,-0.0147,0.839
66.941,-0.01455,0.839
66.96,-0.0147,0.839
66.981,-0.01455,0.839
67.001,-0.01455,0.839
67.021,-0.01455,0.839
67.041,-0.01455,0.8385
67.061,-0.015,0.8385
67.081,-0.015,0.8385
67.1,-0.01485,0.8385
67.12,-0.0147,0.839
67.141,-0.01455,0.8385
67.161,-0.01455,0.8385
67.181,-0.0147,0.8385
67.201,-0.0147,0.839
67.221,-0.01455,0.8385
67.241,-0.0147,0.8385
67.261,-0.0147,0.8385
67.281,-0.0147,0.8385
67.301,-0.0147,0.8385
67.321,-0.0147,0.8385
67.34,-0.015,0.8385
67.361,-0.0147,0.8385
67.381,-0.0147,0.8385
67.401,-0.0147,0.8385
67.421,-0.015,0.8385
67.441,-0.01485,0.8385
67.461,-0.0147,0.8385
67.481,-0.0147,0.839
67.5,-0.01515,0.8385
67.52,-0.01455,0.8385
67.541,-0.0147,0.8385
67.561,-0.0147,0.8385
67.581,-0.0147,0.839
67.6,-0.01515,0.8385
67.621,-0.0147,0.8385
67.641,-0.0147,0.8385
67.661,-0.01485,0.8385
67.68,-0.01515,0.8385
67.701,-0.0147,0.8385
67.721,-0.01515,0.8385
67.741,-0.0147,0.8385
67.761,-0.0147,0.8385
67.781,-0.01485,0.8385
67.801,-0.015,0.8385
67.821,-0.0147,0.8385
67.841,-0.0147,0.8385
67.86,-0.0147,0.8385
67.88,-0.01485,0.8385
67.901,-0.0147,0.8385
67.921,-0.01485,0.8385
67.94,-0.0147,0.8385
67.96,-0.01485,0.8385
67.98,-0.0147,0.8385
68,-0.01485,0.8385
68.021,-0.0147,0.8385
68.041,-0.0147,0.8385
68.061,-0.0147,0.838
68.081,-0.0147,0.8385
68.101,-0.0147,0.8385
68.121,-0.0147,0.8385
68.141,-0.0147,0.8385
68.161,-0.0147,0.8385
68.181,-0.0147,0.8385
68.201,-0.01485,0.8385
68.221,-0.01485,0.8385
68.241,-0.01485,0.8385
68.26,-0.01485,0.8385
68.287,-0.01485,0.8385
68.301,-0.0147,0.8385
68.321,-0.01485,0.838
68.341,-0.01485,0.8385
68.36,-0.01485,0.838
68.381,-0.0147,0.8385
68.401,-0.0147,0.8385
68.421,-0.0147,0.8385
68.441,-0.0147,0.8385
68.461,-0.01485,0.8385
68.481,-0.0147,0.8385
68.501,-0.01485,0.8385
68.521,-0.015,0.8385
68.541,-0.01485,0.8385
68.561,-0.015,0.839
68.58,-0.015,0.839
68.6,-0.015,0.8385
68.62,-0.015,0.8385
68.64,-0.0147,0.8385
68.661,-0.01455,0.8385
68.681,-0.0147,0.8385
68.701,-0.01455,0.8385
68.721,-0.015,0.8385
68.741,-0.015,0.8385
68.762,-0.0147,0.8385
68.781,-0.015,0.8385
68.801,-0.015,0.8385
68.82,-0.015,0.8385
68.841,-0.01515,0.8385
68.861,-0.0147,0.8385
68.881,-0.0147,0.8385
68.901,-0.01515,0.8385
68.921,-0.015,0.8385
68.941,-0.015,0.8385
68.961,-0.015,0.8385
68.981,-0.01515,0.8385
69,-0.01545,0.8385
69.021,-0.01515,0.8385
69.041,-0.01515,0.8385
69.061,-0.015,0.8385
69.081,-0.01515,0.8385
69.1,-0.01515,0.8385
69.12,-0.01515,0.8385
69.14,-0.01515,0.838
69.161,-0.01515,0.8385
69.181,-0.01485,0.8385
69.201,-0.01515,0.8385
69.221,-0.01515,0.8385
69.241,-0.01515,0.8385
69.261,-0.01515,0.839
69.28,-0.01515,0.839
69.301,-0.01485,0.8385
69.321,-0.01485,0.839
69.341,-0.01515,0.8385
69.36,-0.01515,0.839
69.381,-0.01455,0.839
69.401,-0.01455,0.8385
69.421,-0.01515,0.8385
69.441,-0.01485,0.839
69.461,-0.01515,0.8385
69.486,-0.0147,0.8385
69.5,-0.01515,0.8385
69.52,-0.01515,0.8385
69.541,-0.0147,0.8385
69.561,-0.0147,0.8385
69.581,-0.0147,0.8385
69.601,-0.0147,0.8385
69.621,-0.0147,0.8385
69.64,-0.01515,0.8385
69.661,-0.0147,0.8385
69.681,-0.01485,0.8385
69.701,-0.01485,0.8385
69.721,-0.01515,0.8385
69.741,-0.01515,0.8385
69.761,-0.01515,0.8385
69.781,-0.01515,0.8385
69.801,-0.01515,0.8385
69.821,-0.01515,0.8385
69.841,-0.01515,0.8385
69.861,-0.01515,0.8385
69.88,-0.01515,0.8385
69.901,-0.01485,0.8385
69.92,-0.01515,0.8385
69.94,-0.01515,0.839
69.961,-0.01485,0.839
69.981,-0.01485,0.839
70.001,-0.01485,0.8385
70.02,-0.0153,0.8385
70.041,-0.01485,0.839
70.061,-0.01485,0.839
70.081,-0.01485,0.8385
70.101,-0.015,0.8385
70.121,-0.01485,0.8385
70.141,-0.01485,0.8385
70.161,-0.015,0.8385
70.181,-0.015,0.8385
70.201,-0.0153,0.839
70.221,-0.0153,0.8385
70.241,-0.0153,0.8385
70.261,-0.0153,0.8385
70.281,-0.0153,0.8385
70.3,-0.0153,0.8385
70.321,-0.015,0.8385
70.341,-0.015,0.839
70.361,-0.015,0.8385
70.38,-0.0153,0.8385
70.401,-0.0153,0.8385
70.421,-0.015,0.8385
70.441,-0.015,0.8385
70.461,-0.015,0.8385
70.481,-0.0153,0.8385
70.5,-0.0153,0.8385
70.52,-0.01545,0.8385
70.541,-0.015,0.839
70.56,-0.01545,0.839
70.58,-0.01545,0.839
70.601,-0.015,0.8385
70.621,-0.01515,0.839
70.641,-0.015,0.839
70.661,-0.01515,0.839
70.681,-0.015,0.839
70.701,-0.015,0.839
70.721,-0.01515,0.839
70.741,-0.015,0.8385
70.761,-0.01545,0.8385
70.781,-0.01545,0.8385
70.801,-0.01545,0.8385
70.82,-0.01545,0.8385
70.84,-0.0153,0.8385
70.861,-0.01515,0.839
70.881,-0.0153,0.839
70.9,-0.01575,0.839
70.921,-0.01545,0.8385
70.941,-0.01545,0.8385
70.961,-0.01545,0.8385
70.981,-0.01545,0.8385
