Zeit t / s,Spannung U_B1 / V,Relais R_1,Spannungsquelle S_1,Spannung U_A1 / V
7.401,0.30705,0,1,-0.01575
7.42,0.30705,0,1,-0.01575
7.441,0.30705,0,1,-0.01575
7.46,0.30705,0,1,-0.01575
7.481,0.30705,0,1,-0.01575
7.501,0.30705,0,1,-0.01575
7.521,0.30705,0,1,-0.01575
7.541,0.30705,0,1,-0.01575
7.561,0.30705,0,1,-0.01575
7.58,0.30705,0,1,-0.01575
7.601,0.30705,0,1,-0.01575
7.621,0.30705,0,1,-0.01575
7.641,0.30705,0,1,-0.01575
7.66,0.30705,0,1,-0.01575
7.681,0.30705,0,1,-0.01575
7.699,0.30705,0,1,-0.01575
7.721,0.30705,0,1,-0.01575
7.741,0.30705,0,1,-0.01575
7.761,0.30705,0,1,-0.01575
7.78,0.30705,0,1,-0.01575
7.801,0.30705,0,1,-0.01575
7.821,0.30705,0,1,-0.01575
7.841,0.30705,0,1,-0.01575
7.861,0.30705,0,1,-0.01575
7.881,0.30705,0,1,-0.01575
7.901,0.30705,0,1,-0.01575
7.92,0.30705,0,1,-0.01575
7.941,0.30705,0,1,-0.01575
7.961,0.30705,0,1,-0.01575
7.981,0.30705,0,1,-0.01575
7.999,0.30705,0,1,-0.01575
8.021,0.30705,0,1,-0.01575
8.041,0.30705,0,1,-0.0156
8.06,0.30705,0,1,-0.0156
8.081,0.30705,0,1,-0.0156
8.101,0.30705,0,1,-0.0156
8.121,0.30705,0,1,-0.0156
8.141,0.30705,0,1,-0.0156
8.161,0.30705,0,1,-0.0156
8.18,0.30705,0,1,-0.0156
8.201,0.30705,0,1,-0.0156
8.221,0.30705,0,1,-0.0156
8.241,0.30705,0,1,-0.0156
8.261,0.30705,0,1,-0.0156
8.28,0.30705,0,1,-0.0156
8.301,0.30705,0,1,-0.0156
8.32,0.30705,0,1,-0.0156
8.341,0.30705,0,1,-0.0156
8.361,0.30705,0,1,-0.0156
8.381,0.30705,0,1,-0.0156
8.4,0.30705,0,1,-0.0156
8.421,0.30705,0,1,-0.0156
8.441,0.30705,0,1,-0.0156
8.461,0.30705,0,1,-0.0156
8.481,0.30705,0,1,-0.0156
8.5,0.30705,0,1,-0.0156
8.52,0.30705,0,1,-0.0156
8.541,0.30705,0,1,-0.0156
8.561,0.30705,0,1,-0.0156
8.581,0.30705,0,1,-0.0156
8.601,0.30705,0,1,-0.0156
8.621,0.30705,0,1,-0.0156
8.64,0.30705,0,1,-0.0156
8.661,0.30705,0,1,-0.0156
8.681,0.30705,0,1,-0.0156
8.7,0.30705,0,1,-0.0156
8.721,0.30705,0,1,-0.01545
8.741,0.30705,0,1,-0.01545
8.76,0.30705,0,1,-0.01545
8.781,0.30705,0,1,-0.01545
8.801,0.30705,0,1,-0.01545
8.821,0.30705,0,1,-0.01545
8.841,0.30705,0,1,-0.01545
8.861,0.30705,0,1,-0.01545
8.88,0.30705,0,1,-0.01545
8.9,0.30705,0,1,-0.01545
8.92,0.30705,0,1,-0.01545
8.941,0.30705,0,1,-0.01545
8.961,0.30705,0,1,-0.01545
8.979,0.30705,0,1,-0.01545
9.001,0.30705,0,1,-0.01545
9.02,0.30705,0,1,-0.01545
9.04,0.30705,0,1,-0.01545
9.06,0.30705,0,1,-0.01545
9.081,0.30705,0,1,-0.01545
9.101,0.30705,0,1,-0.01545
9.121,0.30705,0,1,-0.01545
9.14,0.30705,0,1,-0.01545
9.161,0.30705,0,1,-0.01545
9.181,0.30705,0,1,-0.01545
9.201,0.30705,0,1,-0.01545
9.221,0.30705,0,1,-0.01545
9.241,0.30705,0,1,-0.01545
9.261,0.30705,0,1,-0.01545
9.281,0.30705,0,1,-0.01545
9.301,0.30705,0,1,-0.01545
9.321,0.30705,0,1,-0.01545
9.341,0.30705,0,1,-0.01545
9.361,0.30705,0,1,-0.01545
9.381,0.30705,0,1,-0.01545
9.4,0.30705,0,1,-0.0153
9.421,0.30705,0,1,-0.0153
9.44,0.30705,0,1,-0.0153
9.461,0.30705,0,1,-0.0153
9.481,0.30705,0,1,-0.0153
9.501,0.30705,0,1,-0.0153
9.521,0.30705,0,1,-0.0153
9.541,0.30705,0,1,-0.0153
9.561,0.30705,0,1,-0.0153
9.581,0.30705,0,1,-0.0153
9.6,0.30705,0,1,-0.0153
9.621,0.30705,0,1,-0.0153
9.641,0.30705,0,1,-0.0153
9.66,0.30705,0,1,-0.0153
9.681,0.30705,0,1,-0.0153
9.701,0.30705,0,1,-0.0153
9.721,0.30705,0,1,-0.0153
9.741,0.30705,0,1,-0.0153
9.761,0.30705,0,1,-0.0153
9.781,0.30705,0,1,-0.0153
9.8,0.30705,0,1,-0.0153
9.821,0.30705,0,1,-0.0153
9.841,0.30705,0,1,-0.0153
